Origin,Destination,Avail,Due
MIA,OCA,88,160
PEN,TAL,134,202
WPB,MIA,90,154
ORL,WPB,138,205
TPA,BHM,134,219
TFT,CBS,90,164
ATH,CHS,86,166
HNT,TFT,38,116
AUG,ATL,138,205
COL,MTG,88,165
TFT,OCA,90,163
TFT,ORL,88,162
MTG,PEN,90,166
JAX,ORL,182,249
GVL,ORL,90,173
GVL,FTM,186,274
WPB,CHS,40,121
FSC,BHM,88,168
TAL,TFT,86,165
AUG,TFT,134,209
FTM,CHS,138,223
MTG,TPA,40,126
HNT,TAL,136,215
SAV,ATH,86,161
CBS,TAL,134,211
PEN,DOT,86,159
AUG,ATH,90,162
COL,OCA,42,127
ATL,TAL,134,205
ATL,GVL,86,154
ATH,DOT,184,258
MIA,ATH,42,131
JAX,MBL,86,164
WPB,PEN,182,268
HNT,COL,86,165
CHS,OCA,138,214
BHM,WPB,134,225
SAV,TFT,138,211
MIA,CBS,138,228
MIA,OCA,86,158
MTG,CHS,136,219
PEN,DOT,90,163
BHM,FTM,136,228
MTG,TPA,186,272
AUG,HNT,40,117
TAL,TPA,40,111
PEN,GVL,40,121
WPB,OCA,182,259
AUG,MIA,90,181
CHS,ATL,42,117
OCA,ATL,136,210
TPA,ATH,134,216
ORL,CBS,138,221
GVL,DOT,186,263
ATL,FTM,184,270
CBS,TAL,186,263
CBS,OCA,86,168
TPA,AUG,184,268
OCA,FTM,88,166
ORL,SAV,86,159
BHM,WPB,38,129
AUG,ATH,134,206
TFT,TPA,42,118
ORL,TFT,182,256
TFT,ATH,86,159
FTM,TAL,38,117
OCA,AUG,136,217
TFT,COL,184,261
ATL,WPB,38,122
TPA,ATL,38,115
OCA,ATL,42,116
PEN,JAX,182,258
OCA,MTG,38,120
CHS,ATL,138,213
JAX,FTM,134,206
BHM,WPB,88,179
SAV,ATL,40,110
MBL,BHM,38,109
MIA,WPB,40,104
ATL,JAX,42,116
ORL,MTG,40,125
MBL,CBS,186,265
DOT,MTG,182,256
HNT,ATL,86,156
PEN,CBS,184,263
COL,CBS,42,117
HNT,OCA,184,270
SAV,MBL,42,128
CHS,BHM,184,267
CBS,BHM,186,254
JAX,MIA,184,258
TPA,FTM,138,204
AUG,ATL,86,153
TAL,ATH,136,212
BHM,CHS,138,221
WPB,ATH,86,175
MBL,SAV,90,176
BHM,TFT,38,111
GVL,HNT,138,216
SAV,AUG,40,117
CHS,SAV,40,116
ORL,TPA,38,102
PEN,CBS,182,261
