Origin,Destination,Avail,Due
FTM,CHS,38,87
GVL,MIA,232,286
MIA,FTM,232,263
ATL,SAV,184,218
CHS,CBS,230,275
FTM,TFT,90,131
ATH,CHS,134,178
DOT,BHM,86,119
COL,BHM,86,127
MBL,DOT,86,130
SAV,ATL,184,218
FSC,BHM,42,86
MTG,PEN,232,272
GVL,JAX,42,82
AUG,PEN,184,228
MIA,AUG,40,95
HNT,ATL,88,122
MTG,FSC,40,84
MTG,BHM,234,263
PEN,ORL,88,133
JAX,WPB,38,73
OCA,TPA,138,177
BHM,TPA,86,135
JAX,BHM,134,180
TFT,SAV,88,125
HNT,TFT,86,128
AUG,PEN,42,86
TFT,FSC,38,82
TFT,FSC,232,276
COL,MBL,138,187
ATH,AUG,234,270
OCA,ORL,230,259
MIA,AUG,138,193
BHM,DOT,232,265
SAV,MBL,138,188
MTG,CBS,184,221
ATH,ORL,42,89
PEN,FSC,40,89
ORL,CHS,138,179
CBS,TAL,182,223
TPA,MTG,136,185
AUG,MBL,40,87
MBL,CBS,230,273
JAX,COL,88,124
TFT,TAL,232,275
ATH,PEN,182,224
TAL,HNT,38,80
SAV,JAX,42,72
WPB,ATH,136,189
TFT,ORL,234,272
TAL,MIA,232,278
MBL,COL,182,231
SAV,HNT,184,228
JAX,GVL,88,129
WPB,AUG,90,145
FTM,FSC,136,195
CBS,COL,134,173
ORL,TAL,86,121
OCA,CHS,234,274
ORL,GVL,184,233
TAL,DOT,138,167
ORL,SAV,86,123
MTG,HNT,42,76
FTM,ATL,90,137
AUG,CBS,230,267
CHS,DOT,230,278
JAX,DOT,232,269
PEN,GVL,90,135
TFT,JAX,232,263
SAV,DOT,138,181
CHS,OCA,86,126
CBS,ATL,230,260
TFT,HNT,88,129
JAX,COL,186,222
TPA,SAV,40,79
DOT,MTG,232,270
ORL,SAV,138,175
PEN,GVL,86,131
MIA,TFT,186,233
JAX,COL,134,170
DOT,BHM,42,75
MBL,CBS,232,275
MBL,MIA,184,240
TPA,TFT,86,121
TAL,ORL,40,77
AUG,JAX,88,133
FSC,MTG,134,178
GVL,JAX,40,80
JAX,MTG,182,227
GVL,BHM,138,178
FTM,JAX,40,79
COL,OCA,86,135
