Origin,Destination,Avail,Due
PEN,MIA,136,202
ORL,SAV,90,139
TAL,FSC,38,97
FTM,TAL,136,191
OCA,TPA,182,233
TFT,ATL,40,84
TFT,MTG,38,90
FTM,MIA,136,189
MTG,JAX,38,91
MTG,AUG,40,91
MBL,AUG,38,97
MIA,PEN,40,104
ORL,TFT,134,184
HNT,BHM,40,81
MTG,TAL,186,231
TPA,CBS,86,145
TAL,MBL,40,86
JAX,BHM,42,100
MBL,MIA,134,202
JAX,ORL,184,227
FTM,TAL,90,145
MTG,MBL,184,236
FTM,MIA,42,95
MBL,TPA,38,95
BHM,GVL,136,188
TAL,ORL,90,139
SAV,JAX,42,84
PEN,TFT,186,243
WPB,MIA,90,130
ATH,CBS,86,133
FTM,CBS,184,249
GVL,FTM,136,200
DOT,ORL,134,188
AUG,CBS,182,231
PEN,ATL,138,187
OCA,DOT,88,137
MBL,MTG,184,236
TPA,MTG,186,247
PEN,DOT,186,235
CBS,MBL,232,287
BHM,MIA,186,256
MBL,TAL,232,278
WPB,MBL,138,202
DOT,CHS,86,146
HNT,TFT,230,284
AUG,ATH,38,86
TAL,TPA,88,135
TPA,CBS,42,101
TPA,MIA,184,231
ATH,TFT,234,283
SAV,ATH,230,281
ATH,OCA,186,243
CBS,ORL,134,194
ORL,SAV,234,283
WPB,PEN,134,196
GVL,ATL,184,228
ATH,DOT,38,88
TFT,TPA,86,138
GVL,ATL,90,134
OCA,ATH,38,93
BHM,ATL,230,274
TPA,WPB,182,227
ATL,BHM,138,182
CHS,JAX,230,276
FTM,TAL,138,193
MBL,TFT,40,100
BHM,ORL,138,201
GVL,HNT,232,286
CBS,HNT,38,87
ORL,AUG,42,102
AUG,OCA,134,193
TPA,ORL,88,128
AUG,MIA,90,157
MTG,BHM,184,225
HNT,TPA,136,200
SAV,TFT,230,279
HNT,JAX,186,247
AUG,BHM,90,141
CHS,OCA,42,94
MTG,COL,38,91
TFT,DOT,90,143
PEN,TPA,86,141
CHS,MTG,138,197
MTG,DOT,184,234
FSC,BHM,230,286
FTM,ATL,182,241
DOT,ORL,86,140
JAX,CHS,90,136
TAL,CHS,184,238
ATL,OCA,234,286
ORL,MBL,138,195
MTG,CBS,182,231
AUG,MBL,38,97
ORL,DOT,234,286
SAV,CBS,86,138
TFT,ATH,234,283
SAV,BHM,38,92
JAX,TFT,182,225
WPB,ORL,86,129
AUG,DOT,42,94
OCA,WPB,134,187
JAX,WPB,186,233
MIA,MTG,134,202
AUG,OCA,186,245
FSC,MTG,88,144
MBL,SAV,88,150
MIA,SAV,182,240
ATL,TAL,138,185
MTG,HNT,184,230
MBL,ATL,40,92
GVL,OCA,186,244
JAX,AUG,38,94
WPB,COL,88,147
MBL,TAL,230,276
TAL,ATH,186,238
DOT,ORL,234,288
DOT,JAX,182,231
WPB,TFT,134,188
OCA,ATL,138,188
ATH,ATL,86,127
BHM,TFT,230,279
TFT,BHM,90,138
PEN,TAL,138,182
AUG,JAX,138,195
PEN,OCA,234,286
PEN,AUG,232,288
OCA,ORL,136,177
TPA,MBL,136,195
OCA,MTG,138,196
TAL,TFT,138,193
PEN,HNT,186,238
GVL,CBS,134,184
MIA,AUG,136,203
PEN,GVL,230,287
