Origin,Destination,Avail,Due
AUG,PEN,90,206
GVL,BHM,88,200
ATH,GVL,40,149
MIA,ATH,38,163
MBL,AUG,134,253
ATL,PEN,86,195
CBS,FTM,138,266
GVL,TPA,90,211
ORL,COL,42,157
CBS,GVL,38,148
HNT,TPA,88,212
AUG,MBL,86,205
COL,ATL,138,243
TPA,MIA,134,241
MIA,DOT,42,163
HNT,GVL,86,200
CBS,MIA,90,216
BHM,CHS,134,253
WPB,AUG,42,169
CHS,SAV,42,154
ORL,TFT,86,196
MTG,BHM,186,287
MTG,TFT,136,250
ATH,COL,134,244
MBL,DOT,134,250
GVL,DOT,90,203
CBS,ATL,136,238
MTG,MIA,88,215
BHM,CHS,86,205
SAV,TPA,42,153
ATL,ORL,38,152
JAX,BHM,40,158
BHM,OCA,38,160
CBS,JAX,134,250
TAL,PEN,42,146
DOT,CHS,134,254
ATL,WPB,88,208
OCA,AUG,88,205
GVL,ATL,136,240
CBS,ORL,138,258
OCA,SAV,88,196
CHS,MTG,138,257
CHS,ATL,136,247
OCA,FSC,138,260
ATH,DOT,136,246
MIA,FTM,182,285
ATL,TAL,134,241
JAX,ORL,90,193
ATL,OCA,136,248
TPA,COL,88,205
ATL,SAV,86,192
TFT,HNT,40,153
JAX,OCA,138,240
CHS,MBL,38,165
MBL,WPB,86,211
SAV,MTG,40,154
DOT,ORL,90,204
ATL,ORL,90,204
SAV,TFT,88,197
ATL,WPB,38,158
TFT,FTM,90,205
CHS,ORL,134,247
DOT,HNT,40,150
CBS,TAL,40,153
TAL,ORL,88,197
ORL,JAX,182,285
ATL,DOT,136,241
ORL,DOT,90,202
PEN,HNT,138,250
ATH,PEN,88,202
SAV,OCA,136,244
DOT,MIA,90,213
MBL,OCA,88,202
CBS,TPA,86,206
TFT,JAX,86,189
MTG,ATL,86,190
SAV,TFT,40,149
GVL,TFT,90,202
GVL,WPB,38,161
MIA,JAX,86,198
ATH,CBS,86,193
MBL,CBS,86,201
FTM,SAV,88,205
CBS,MBL,90,205
CBS,FTM,136,264
JAX,SAV,136,238
MTG,AUG,42,153
MTG,TFT,40,154
FTM,PEN,134,257
HNT,PEN,40,152
MTG,CBS,38,147
DOT,HNT,88,198
ORL,DOT,42,154
FTM,COL,40,163
COL,MBL,86,207
CBS,FTM,38,166
AUG,MIA,38,165
BHM,COL,86,199
TPA,SAV,136,247
CHS,OCA,38,150
JAX,MTG,40,157
ATH,COL,138,248
TFT,CBS,38,148
ORL,AUG,88,208
TPA,COL,38,155
HNT,FSC,88,206
JAX,CBS,136,244
BHM,WPB,40,167
TPA,BHM,38,159
JAX,WPB,134,241
CHS,BHM,134,253
CHS,SAV,38,150
DOT,TPA,90,202
DOT,TPA,88,200
WPB,TAL,42,156
WPB,ATH,88,213
MBL,ATH,38,155
BHM,FSC,88,204
TFT,FSC,136,252
SAV,ORL,86,195
ORL,CHS,40,153
PEN,HNT,86,198
PEN,DOT,42,151
TFT,TAL,88,203
TFT,JAX,40,143
