Origin,Destination,Avail,Due
WPB,TFT,90,180
PEN,TAL,38,118
TPA,FTM,186,264
MBL,GVL,186,282
FTM,ATL,40,135
CBS,HNT,42,127
TPA,OCA,138,215
ORL,TFT,88,174
WPB,JAX,38,121
ATH,ORL,134,229
OCA,WPB,86,175
TPA,PEN,186,279
BHM,CBS,40,120
DOT,BHM,88,169
ORL,PEN,88,179
MIA,WPB,136,212
ORL,TAL,86,169
BHM,HNT,136,213
DOT,PEN,40,125
ATL,MIA,134,230
TPA,SAV,88,175
ATL,JAX,88,174
BHM,FSC,42,134
JAX,ORL,136,215
JAX,GVL,134,223
MTG,ATL,88,168
HNT,FSC,38,132
BHM,TFT,42,127
TAL,BHM,38,123
ATH,SAV,184,271
PEN,TPA,182,273
ATL,BHM,134,214
WPB,CHS,42,135
BHM,TAL,88,174
SAV,ATL,182,264
SAV,ATL,90,172
ATL,DOT,138,219
MTG,PEN,186,274
BHM,DOT,136,217
BHM,HNT,38,115
MBL,ORL,182,277
BHM,PEN,88,171
ATL,ORL,138,228
TPA,PEN,40,133
JAX,ORL,134,213
HNT,BHM,86,163
BHM,MBL,184,267
HNT,ATL,88,170
ATL,HNT,184,266
MTG,HNT,90,172
TPA,ATL,138,227
CBS,JAX,186,278
MTG,COL,186,275
WPB,MIA,134,210
BHM,MIA,182,288
BHM,FSC,88,180
ORL,BHM,90,191
MTG,GVL,182,270
WPB,TFT,38,128
BHM,TAL,182,268
ORL,TPA,90,166
TPA,DOT,182,272
AUG,DOT,184,272
MTG,CBS,38,123
MIA,ATL,40,136
TPA,JAX,134,215
ORL,TPA,86,162
OCA,ORL,86,163
ORL,DOT,40,128
ATL,BHM,182,262
FTM,SAV,90,183
MTG,COL,86,175
ORL,MBL,184,277
ATL,FTM,42,140
MBL,TPA,86,179
TFT,PEN,86,179
JAX,GVL,184,273
GVL,ORL,42,137
ORL,TPA,186,262
GVL,HNT,86,176
ORL,PEN,136,227
TPA,WPB,182,263
TFT,WPB,90,180
ATH,SAV,134,221
BHM,MTG,38,115
GVL,TFT,134,222
TPA,MIA,138,221
DOT,TPA,134,222
CBS,MBL,90,181
JAX,TAL,40,120
TPA,MTG,88,185
MBL,ATL,186,274
BHM,GVL,138,226
MIA,FTM,42,121
ORL,JAX,90,169
BHM,CBS,42,122
ATL,HNT,86,168
OCA,ATL,136,222
SAV,FTM,86,176
DOT,HNT,138,224
PEN,ATL,86,171
ATH,MTG,42,127
JAX,ORL,184,263
JAX,WPB,86,169
PEN,JAX,88,176
MBL,MIA,38,142
GVL,ATH,86,171
ORL,JAX,138,217
ATL,JAX,182,268
TPA,MIA,184,267
ATL,ATH,88,165
WPB,ORL,42,121
ORL,WPB,40,119
ORL,PEN,184,275
ATL,CBS,40,118
BHM,PEN,42,125
FSC,MTG,90,182
MTG,ATH,38,123
AUG,SAV,186,275
ORL,CHS,184,273
SAV,OCA,182,266
MBL,HNT,88,176
FTM,DOT,38,134
TFT,AUG,186,273
FTM,ATL,186,281
CBS,MTG,86,171
MTG,PEN,88,176
GVL,TPA,186,283
CBS,MTG,42,127
TFT,HNT,186,275
MIA,TPA,38,121
FTM,ORL,90,172
BHM,FSC,90,182
GVL,PEN,38,131
ORL,WPB,88,167
FSC,ATL,134,218
CBS,GVL,88,174
AUG,DOT,88,176
TPA,ATL,182,271
ORL,CHS,88,177
JAX,TPA,38,119
MIA,ORL,136,218
FTM,MTG,184,287
CBS,MTG,138,223
TPA,SAV,184,271
