Origin,Destination,Avail,Due
AUG,CBS,134,171
TPA,ORL,230,258
OCA,WPB,134,175
WPB,DOT,182,229
MTG,TFT,138,180
BHM,ATH,38,75
OCA,TFT,232,269
JAX,COL,38,74
ORL,COL,136,179
FSC,HNT,38,84
MBL,GVL,138,186
MIA,JAX,134,174
WPB,ATH,88,141
WPB,COL,186,233
MIA,AUG,230,285
FTM,MBL,90,143
CBS,MBL,232,275
DOT,CBS,86,125
MTG,GVL,186,226
MIA,TFT,182,229
OCA,ORL,86,115
TFT,MTG,186,226
HNT,FSC,40,86
TFT,ATL,86,118
WPB,OCA,232,273
TFT,BHM,134,170
ATH,GVL,38,75
TAL,DOT,186,215
FTM,CHS,138,187
JAX,TPA,232,265
MBL,CHS,136,191
TPA,ATL,88,129
GVL,MIA,182,236
DOT,JAX,134,171
WPB,CHS,90,135
ATL,FTM,42,92
TAL,MIA,182,228
ORL,SAV,230,267
ORL,TPA,186,214
ORL,CHS,186,227
TFT,FSC,234,278
ATH,CHS,136,180
ATH,TAL,138,178
HNT,AUG,38,79
CBS,MIA,134,188
FTM,COL,86,137
CHS,SAV,40,80
TFT,FSC,40,84
TAL,MBL,232,266
HNT,FTM,86,146
ORL,MTG,138,187
CHS,TPA,38,81
ORL,WPB,136,167
AUG,ORL,138,187
CHS,ORL,182,223
OCA,JAX,230,260
MBL,HNT,42,82
TFT,ORL,42,80
TPA,MTG,134,183
ORL,BHM,136,189
ATH,DOT,90,128
HNT,FSC,90,136
TPA,FSC,88,141
CBS,COL,88,127
CBS,COL,134,173
FTM,OCA,88,123
DOT,TPA,90,130
WPB,MTG,42,98
TAL,MBL,136,170
ORL,BHM,86,139
HNT,PEN,234,274
GVL,FTM,186,238
JAX,GVL,138,179
GVL,ORL,232,279
PEN,GVL,232,277
TFT,GVL,38,78
CHS,ORL,232,273
BHM,TAL,136,174
SAV,MBL,38,88
AUG,PEN,42,86
COL,MTG,40,81
CBS,OCA,182,228
ORL,HNT,232,283
HNT,ATL,230,264
MTG,ATL,234,266
FTM,MBL,184,237
BHM,MTG,88,117
ATH,CHS,38,82
PEN,HNT,134,174
BHM,HNT,90,119
JAX,GVL,86,127
HNT,FSC,230,276
JAX,MBL,182,224
ATL,HNT,86,120
WPB,COL,184,231
TPA,ATL,42,83
ATL,DOT,232,265
TFT,MBL,230,278
PEN,HNT,230,270
MTG,CBS,230,267
CHS,MIA,86,134
CHS,TFT,42,89
AUG,CBS,38,75
TPA,ATL,232,273
GVL,FTM,38,90
FSC,HNT,86,132
FTM,GVL,136,191
ORL,DOT,184,224
CHS,SAV,90,130
TAL,TPA,136,171
FTM,OCA,232,267
ORL,CHS,136,177
TFT,ATL,232,264
ATL,JAX,134,172
