Origin,Destination,Avail,Due
TFT,SAV,90,163
ORL,GVL,42,127
PEN,GVL,184,265
DOT,ATL,186,255
FSC,MTG,186,266
OCA,ATL,42,116
GVL,MBL,90,174
ATL,TPA,90,168
GVL,TAL,186,265
TPA,ATL,42,119
JAX,FTM,42,114
JAX,BHM,182,264
ATH,JAX,40,119
TAL,JAX,90,158
BHM,CHS,182,265
TPA,ORL,134,198
ATH,SAV,42,117
TPA,ATL,182,259
ORL,FTM,136,206
ATL,BHM,184,252
ATL,TFT,136,204
ORL,HNT,182,269
JAX,GVL,90,167
TPA,MTG,38,123
TAL,PEN,184,252
ATH,FTM,186,277
GVL,WPB,184,271
OCA,ATL,184,258
WPB,AUG,88,179
COL,ATL,38,107
BHM,COL,86,163
OCA,JAX,136,202
TFT,SAV,182,255
PEN,JAX,40,116
OCA,ORL,184,249
TFT,HNT,90,167
SAV,OCA,86,158
PEN,BHM,86,157
WPB,AUG,186,277
FTM,PEN,86,173
SAV,ORL,38,111
CBS,MIA,42,132
GVL,ORL,88,171
HNT,ATL,136,206
ATH,FTM,136,227
SAV,MIA,184,264
AUG,BHM,136,211
GVL,ATL,42,110
HNT,MTG,134,204
TFT,DOT,182,259
FTM,TPA,86,152
TFT,DOT,134,211
ORL,MIA,38,108
AUG,SAV,40,117
WPB,JAX,42,113
TFT,PEN,182,263
MIA,HNT,138,232
DOT,PEN,134,207
BHM,JAX,86,166
MBL,FSC,42,130
ATL,MBL,138,214
JAX,WPB,88,159
FSC,MTG,136,216
TFT,ORL,40,114
BHM,ATL,42,110
BHM,COL,88,165
MIA,TAL,184,264
ATH,GVL,186,259
MBL,BHM,182,253
MBL,ORL,40,123
BHM,TAL,40,114
BHM,TAL,186,260
ATH,FTM,86,177
ATL,OCA,42,118
ORL,JAX,184,251
PEN,ATL,184,257
CHS,MBL,136,227
MTG,PEN,86,162
PEN,CHS,138,226
ATH,TAL,88,164
ATL,JAX,86,160
COL,MTG,86,163
ATL,HNT,88,158
CHS,TPA,38,117
OCA,GVL,40,122
JAX,MBL,86,164
ATL,MIA,86,170
FTM,ORL,186,256
ORL,HNT,134,221
MBL,FSC,138,226
JAX,OCA,184,250
ORL,BHM,90,179
TFT,ATH,184,257
SAV,JAX,38,104
TPA,OCA,90,155
MTG,DOT,136,210
