Origin,Destination,Avail,Due
GVL,CBS,134,244
HNT,AUG,42,155
CHS,BHM,42,161
MIA,ATH,86,211
ORL,TPA,134,234
MBL,WPB,134,259
AUG,TAL,40,154
AUG,MBL,90,209
CBS,ORL,40,160
MBL,FTM,134,257
GVL,PEN,40,157
DOT,PEN,88,197
DOT,WPB,134,254
PEN,HNT,134,246
SAV,ATL,90,196
TAL,FSC,88,207
DOT,TPA,90,202
ORL,GVL,138,259
TFT,ATL,86,190
GVL,MTG,134,246
COL,CBS,134,245
BHM,AUG,138,249
TPA,MIA,138,245
TAL,BHM,136,245
BHM,SAV,42,156
CBS,TAL,134,247
ATL,OCA,136,248
BHM,MBL,88,195
ORL,PEN,138,253
ORL,MBL,40,157
OCA,FSC,134,256
BHM,MBL,42,149
JAX,TAL,134,238
AUG,HNT,134,247
MIA,AUG,138,265
TFT,BHM,90,198
FTM,CHS,136,257
MTG,JAX,38,151
ORL,MTG,86,207
BHM,JAX,136,252
TFT,GVL,90,202
FTM,GVL,40,167
ATH,MIA,88,213
OCA,MIA,38,154
TFT,ATH,40,149
JAX,MTG,38,155
ATL,DOT,38,143
MIA,ATH,134,259
PEN,OCA,138,250
ATL,MIA,86,206
ATH,ORL,88,207
MIA,WPB,134,234
MIA,ORL,38,144
ATH,WPB,88,213
ATL,FTM,90,212
JAX,SAV,136,238
FTM,MTG,38,165
MBL,FTM,138,261
MTG,GVL,42,154
ORL,CBS,40,159
MIA,WPB,186,286
WPB,SAV,38,151
MIA,ORL,40,146
AUG,TAL,90,204
TAL,ORL,38,147
OCA,MBL,42,156
OCA,TFT,42,151
TFT,MIA,40,157
CBS,COL,136,247
BHM,HNT,184,285
MBL,CBS,42,157
WPB,ORL,138,241
ORL,OCA,86,187
WPB,AUG,86,213
OCA,GVL,136,254
MBL,ATL,134,246
TFT,MBL,136,256
TPA,CBS,88,207
WPB,MTG,42,170
MTG,TAL,86,191
OCA,TFT,88,197
TAL,PEN,40,144
TFT,MIA,88,205
SAV,ATL,136,242
DOT,MBL,40,151
FTM,OCA,136,243
MIA,DOT,134,255
MBL,CHS,134,261
TFT,TPA,86,198
TPA,GVL,88,209
ATL,WPB,134,254
MIA,CBS,136,262
AUG,MBL,40,159
OCA,TAL,88,192
SAV,ATH,40,151
FSC,BHM,136,252
