Origin,Destination,Avail,Due
JAX,TPA,184,229
GVL,ORL,186,245
TPA,WPB,88,133
GVL,TAL,88,143
MTG,ATH,182,231
MIA,SAV,38,96
WPB,MBL,86,150
MIA,COL,86,150
JAX,ATH,232,286
MBL,ATH,86,143
BHM,DOT,232,277
MBL,TPA,88,145
OCA,GVL,230,288
FTM,TAL,88,143
GVL,CBS,184,234
ATH,MTG,230,279
ORL,BHM,88,153
JAX,PEN,40,92
MTG,DOT,186,236
ORL,OCA,86,127
BHM,PEN,86,133
AUG,HNT,134,187
MBL,BHM,182,229
BHM,SAV,232,286
MTG,FSC,232,288
FTM,MBL,138,203
COL,ATL,184,229
OCA,FTM,88,142
BHM,SAV,230,284
BHM,JAX,86,142
FTM,MBL,40,105
BHM,JAX,186,242
CBS,TPA,182,242
ATL,CBS,88,130
GVL,PEN,42,99
ATH,TPA,38,97
TPA,SAV,182,233
PEN,BHM,42,89
ORL,FTM,136,182
MIA,CHS,182,244
ATL,TPA,40,94
PEN,ORL,182,239
TFT,BHM,234,282
FTM,MBL,182,247
MTG,ORL,90,150
TPA,SAV,90,141
CBS,ORL,40,100
CHS,DOT,88,148
SAV,ATL,134,180
TFT,FSC,138,194
ATL,OCA,234,286
TPA,WPB,90,135
ORL,MBL,136,193
ORL,BHM,186,251
MBL,COL,38,99
WPB,ATL,38,98
AUG,TPA,42,103
TFT,BHM,40,88
BHM,PEN,232,279
SAV,ATH,184,235
ATH,SAV,186,237
MBL,ATH,90,147
BHM,FSC,86,142
TPA,HNT,88,151
BHM,TPA,40,101
TAL,HNT,42,96
ATH,FSC,230,283
MBL,WPB,38,103
SAV,HNT,134,190
DOT,HNT,186,236
TAL,ORL,138,187
TPA,TAL,184,233
TAL,MIA,186,244
DOT,ATL,38,83
ATH,DOT,88,138
CBS,JAX,40,96
CBS,ATH,184,231
CBS,BHM,184,228
BHM,OCA,182,244
AUG,TPA,40,101
JAX,ORL,86,129
ORL,FTM,186,232
OCA,TAL,38,82
ORL,JAX,38,81
FTM,TFT,138,191
MBL,SAV,86,148
HNT,OCA,90,152
GVL,ATH,182,231
COL,TFT,186,239
CBS,MIA,90,156
