Origin,Destination,Avail,Due
AUG,ATL,42,109
ATH,WPB,86,175
HNT,ORL,182,270
TFT,GVL,134,210
ATH,MBL,134,215
OCA,JAX,138,204
FTM,DOT,40,124
BHM,COL,186,263
DOT,CHS,90,174
GVL,TAL,186,265
JAX,ATL,134,207
MTG,BHM,42,107
ORL,MTG,88,173
MBL,FTM,138,225
MTG,FTM,138,227
WPB,TFT,86,164
MBL,MIA,40,132
TFT,HNT,134,211
PEN,MTG,138,214
ORL,ATH,38,120
MIA,HNT,90,184
MIA,CHS,186,272
TAL,OCA,138,206
MIA,DOT,184,269
AUG,JAX,136,217
FTM,AUG,40,130
FTM,DOT,88,172
ATL,TPA,40,118
FTM,GVL,40,131
PEN,AUG,186,266
ATL,CHS,138,213
OCA,FTM,184,262
MTG,MBL,182,258
GVL,TFT,38,114
TFT,WPB,88,166
JAX,COL,184,256
JAX,BHM,184,266
FTM,GVL,136,227
PEN,SAV,88,171
TAL,HNT,90,168
MTG,MBL,90,166
ATL,HNT,136,206
DOT,FSC,134,215
TAL,WPB,86,165
MBL,CBS,134,213
HNT,BHM,38,103
FTM,DOT,42,126
SAV,MBL,186,272
JAX,TAL,136,204
CBS,WPB,138,228
PEN,CHS,38,126
WPB,MIA,90,154
MIA,FTM,40,107
PEN,CHS,90,178
CBS,COL,86,161
WPB,TFT,42,120
PEN,DOT,184,257
BHM,GVL,138,214
CHS,MIA,136,220
CHS,BHM,38,121
ATL,COL,88,157
HNT,TFT,138,216
MTG,FSC,86,166
CBS,COL,38,113
ATL,COL,184,253
SAV,DOT,40,119
ATH,GVL,182,255
PEN,AUG,40,120
ORL,MBL,184,265
WPB,AUG,184,275
MTG,ATL,184,252
TPA,CHS,134,213
BHM,TFT,40,113
AUG,OCA,138,221
JAX,TAL,42,110
TAL,TFT,42,121
MBL,GVL,38,122
ATH,OCA,182,263
ATL,WPB,90,174
WPB,TPA,182,251
FTM,TAL,134,213
ORL,HNT,86,173
GVL,HNT,136,214
MBL,CHS,40,131
ATH,TPA,136,219
JAX,TFT,186,253
ATL,COL,138,207
GVL,ORL,184,267
TFT,MBL,86,170
ORL,OCA,86,151
TPA,WPB,90,159
MBL,MIA,38,130
CHS,ORL,38,115
TAL,BHM,136,209
WPB,ATH,38,127
ATL,HNT,134,204
BHM,OCA,134,220
TAL,WPB,138,217
JAX,WPB,90,161
TPA,AUG,40,124
ATL,FSC,86,158
TFT,MBL,38,122
GVL,DOT,40,117
BHM,WPB,136,227
PEN,BHM,88,159
PEN,ATL,86,159
TAL,DOT,182,247
COL,ORL,90,177
WPB,MIA,88,152
CBS,BHM,184,252
PEN,DOT,38,111
MIA,HNT,40,134
HNT,SAV,86,166
MIA,HNT,38,132
GVL,JAX,38,114
AUG,TAL,40,118
