Origin,Destination,Avail,Due
AUG,TPA,40,137
MBL,BHM,186,269
SAV,BHM,134,224
BHM,DOT,186,267
ATH,OCA,86,179
BHM,OCA,90,188
SAV,TFT,88,173
TPA,SAV,86,173
TAL,BHM,38,123
DOT,CBS,38,125
WPB,TPA,138,219
PEN,WPB,40,139
ATH,SAV,184,271
COL,MTG,42,131
OCA,ATH,136,227
CHS,PEN,184,282
OCA,JAX,186,264
BHM,JAX,186,278
TFT,FSC,88,180
CHS,CBS,42,135
CHS,TPA,90,181
ATL,AUG,86,165
TAL,JAX,186,266
MIA,WPB,88,164
JAX,COL,38,122
ORL,MTG,86,183
MBL,JAX,186,276
HNT,ATL,38,120
WPB,TAL,40,130
COL,ORL,40,139
HNT,TAL,38,129
CBS,HNT,38,123
WPB,GVL,182,282
TFT,SAV,38,123
CHS,SAV,40,128
ORL,PEN,138,229
BHM,TPA,38,135
MIA,ATH,182,283
HNT,AUG,38,127
OCA,MTG,40,134
SAV,MIA,42,134
DOT,BHM,40,121
MTG,HNT,38,120
TFT,ATH,38,123
DOT,JAX,184,269
JAX,PEN,134,222
GVL,HNT,182,272
ORL,WPB,88,167
BHM,ATL,86,166
GVL,OCA,42,136
MTG,DOT,86,172
ATL,ATH,42,119
CBS,TPA,40,136
MTG,GVL,136,224
HNT,ATL,86,168
MTG,CBS,86,171
ATH,MTG,42,127
BHM,SAV,184,274
COL,CBS,88,175
DOT,MTG,186,272
ATL,TFT,86,166
MIA,TPA,38,121
HNT,JAX,182,279
OCA,MBL,42,132
OCA,CHS,138,226
FTM,HNT,40,145
CBS,ATL,88,166
FTM,FSC,40,147
ORL,TFT,138,224
OCA,GVL,40,134
AUG,JAX,138,231
BHM,ATH,86,171
CBS,OCA,86,180
TFT,ATH,138,223
TPA,FSC,186,287
ORL,TFT,90,176
CBS,OCA,184,278
HNT,JAX,40,137
HNT,OCA,42,140
AUG,ATH,136,220
TFT,FTM,40,131
CBS,JAX,90,182
CHS,BHM,42,137
FTM,MIA,90,179
WPB,PEN,40,138
SAV,CBS,86,174
OCA,MBL,138,228
CHS,DOT,86,182
GVL,ATL,86,166
BHM,MBL,136,219
OCA,FTM,42,132
FTM,MTG,184,287
TAL,HNT,40,130
HNT,JAX,38,135
MBL,TAL,138,220
OCA,ORL,182,259
CHS,WPB,136,229
GVL,ATH,88,173
BHM,PEN,182,265
MIA,ATH,42,143
CHS,WPB,42,135
JAX,ATH,184,274
PEN,ORL,38,131
ATL,TAL,90,173
CBS,HNT,90,175
TPA,BHM,136,233
GVL,PEN,134,227
TAL,CHS,138,228
HNT,MBL,90,178
ATL,SAV,182,264
ATH,ATL,90,167
SAV,BHM,186,276
WPB,BHM,138,243
TAL,DOT,182,259
FSC,BHM,86,178
HNT,MTG,42,124
MIA,OCA,136,220
CHS,HNT,182,279
HNT,FSC,38,132
DOT,MIA,42,141
CBS,ATL,90,168
JAX,CHS,86,168
COL,OCA,138,235
SAV,BHM,42,132
HNT,TPA,138,238
CBS,COL,136,223
MIA,SAV,42,136
WPB,FTM,90,177
ATL,TFT,90,170
SAV,DOT,38,129
MIA,ATL,86,182
TAL,ATL,38,121
TFT,COL,184,273
TFT,DOT,88,177
CHS,TFT,184,279
WPB,PEN,136,234
ORL,AUG,182,278
JAX,MIA,136,222
CHS,CBS,184,277
ATL,WPB,184,280
JAX,MTG,88,181
BHM,MBL,40,123
TFT,ATL,134,214
MIA,TAL,186,278
TPA,WPB,138,219
TAL,ORL,88,173
TPA,TAL,138,223
OCA,GVL,186,280
FTM,TPA,182,260
FTM,MIA,182,271
ATH,COL,182,268
WPB,TAL,86,176
MTG,AUG,88,175
CHS,ATL,86,173
TFT,BHM,186,270
ORL,MIA,38,120
CHS,CBS,90,183
TPA,DOT,88,178
GVL,TPA,88,185
OCA,ORL,184,261
HNT,BHM,136,213
GVL,MBL,42,138
ATL,SAV,138,220
