Origin,Destination,Avail,Due
AUG,DOT,90,190
OCA,ORL,90,179
TFT,SAV,134,231
GVL,ATL,88,180
TPA,CHS,182,285
CBS,BHM,40,132
ATH,CHS,40,144
MTG,ORL,138,246
MBL,MIA,138,254
CHS,MBL,88,203
AUG,SAV,40,141
TPA,CBS,134,241
MBL,ORL,40,147
PEN,CBS,38,141
TPA,MBL,134,241
JAX,ATH,134,236
MIA,HNT,88,206
WPB,FTM,136,235
BHM,TFT,88,185
CHS,BHM,86,193
ATH,ATL,42,131
TAL,PEN,182,274
GVL,WPB,40,151
ATH,DOT,86,184
FTM,TAL,184,287
FTM,ATL,136,243
TPA,CHS,184,287
TAL,FSC,134,241
ATL,MIA,88,196
TFT,MIA,88,193
MIA,MBL,90,204
BHM,TFT,40,137
ATH,PEN,86,188
COL,CBS,90,189
OCA,SAV,86,182
CHS,ORL,40,141
ATH,MBL,182,287
MIA,AUG,86,201
GVL,ORL,42,149
AUG,HNT,184,285
TFT,OCA,182,279
SAV,MIA,138,242
JAX,SAV,136,226
OCA,DOT,186,283
FTM,ORL,184,278
MIA,TPA,86,181
GVL,DOT,86,187
ATL,PEN,90,187
JAX,ATL,40,137
BHM,ATH,186,283
WPB,FTM,40,139
FTM,AUG,86,200
TPA,FSC,40,153
ORL,MTG,138,247
ORL,DOT,42,142
PEN,OCA,136,236
TPA,AUG,88,196
TPA,CHS,86,189
DOT,BHM,184,277
PEN,OCA,90,190
OCA,ATL,136,234
CBS,PEN,40,143
TFT,CHS,86,187
TFT,MTG,134,234
MTG,CHS,38,145
ORL,WPB,38,129
TAL,CHS,86,188
WPB,FTM,138,237
DOT,AUG,90,190
JAX,FTM,38,134
MTG,TPA,38,148
BHM,PEN,136,231
FTM,MTG,136,251
BHM,ORL,138,249
OCA,MTG,138,244
MIA,BHM,40,162
HNT,FSC,88,194
COL,TFT,138,239
FTM,MTG,90,205
GVL,ATL,138,230
HNT,AUG,138,239
PEN,AUG,184,288
COL,MBL,38,147
AUG,HNT,134,235
HNT,ATL,90,184
CBS,BHM,88,180
GVL,BHM,136,236
ORL,PEN,42,145
GVL,DOT,182,283
MBL,WPB,86,199
TPA,GVL,134,243
TFT,FSC,182,286
ATL,COL,88,181
MTG,FSC,86,190
ORL,OCA,138,227
WPB,OCA,40,141
SAV,BHM,42,144
MBL,BHM,40,135
TAL,BHM,134,231
PEN,BHM,42,137
ORL,MIA,134,228
TFT,GVL,86,186
FTM,ORL,134,228
AUG,TFT,90,189
TPA,OCA,40,129
TAL,MIA,38,144
JAX,TFT,186,277
TFT,ATL,86,178
CHS,CBS,134,239
MIA,COL,38,150
HNT,FTM,134,254
MBL,FTM,86,197
FTM,DOT,86,194
SAV,MBL,86,196
JAX,MTG,86,191
TPA,ATH,90,196
CBS,COL,186,285
AUG,ATH,86,182
MIA,COL,134,246
TFT,FSC,138,242
PEN,FSC,38,147
AUG,MIA,136,251
CBS,JAX,138,242
OCA,PEN,186,286
BHM,SAV,88,190
SAV,CBS,86,186
JAX,DOT,186,283
DOT,PEN,88,185
AUG,SAV,186,287
MBL,CBS,88,191
MBL,SAV,90,200
ATL,COL,90,183
WPB,TAL,138,240
CHS,TFT,136,243
AUG,ATH,38,134
JAX,ATL,88,185
ORL,ATH,90,196
MBL,BHM,42,137
ORL,MTG,134,243
OCA,PEN,136,236
HNT,SAV,90,194
MTG,DOT,182,280
DOT,FSC,38,143
TAL,SAV,86,191
JAX,TFT,90,181
CBS,ATL,186,276
PEN,MTG,186,286
HNT,TPA,138,250
