Origin,Destination,Avail,Due
TFT,HNT,138,167
HNT,MBL,232,260
ORL,COL,88,119
ATH,AUG,186,210
FTM,ATL,90,125
HNT,MIA,186,232
SAV,AUG,88,117
GVL,PEN,184,217
TPA,COL,138,171
MTG,FTM,182,223
ORL,JAX,138,157
MTG,HNT,88,110
CBS,WPB,138,180
ATL,TFT,232,252
SAV,MTG,184,214
ATL,PEN,184,209
MIA,TAL,230,262
ATH,CBS,230,253
ATH,CHS,134,166
ATH,HNT,88,115
OCA,FSC,232,270
PEN,TPA,90,121
MIA,OCA,90,114
FTM,CBS,136,177
MBL,COL,134,171
DOT,HNT,40,66
FTM,GVL,90,133
GVL,TFT,184,212
DOT,AUG,134,162
OCA,FTM,136,166
GVL,MIA,40,82
PEN,SAV,138,173
COL,CBS,90,117
BHM,TFT,42,67
BHM,HNT,88,105
ORL,MIA,38,60
BHM,TPA,234,271
TFT,OCA,88,113
MBL,WPB,134,175
MTG,TPA,86,124
PEN,ORL,134,167
MTG,JAX,88,117
COL,MTG,88,117
TAL,DOT,134,151
TPA,JAX,40,61
PEN,GVL,182,215
CBS,JAX,86,118
GVL,BHM,38,66
ORL,ATH,232,266
MBL,MTG,38,66
GVL,MTG,40,68
OCA,MBL,90,120
DOT,PEN,40,65
MBL,ATL,230,258
TFT,BHM,182,206
OCA,WPB,184,213
ATH,DOT,184,210
COL,MTG,90,119
AUG,BHM,232,259
MIA,JAX,40,68
BHM,ORL,234,273
WPB,ATH,136,177
CHS,ATL,230,257
MTG,TFT,90,120
MTG,MBL,86,114
BHM,MTG,186,203
BHM,TAL,186,212
ATH,FTM,42,85
OCA,FTM,138,168
TAL,OCA,136,156
PEN,BHM,42,65
CBS,ATL,184,202
CHS,DOT,88,124
CBS,ORL,90,126
ATH,CBS,42,65
AUG,DOT,184,212
COL,TFT,232,261
DOT,MBL,134,161
SAV,TFT,38,63
TPA,FTM,230,248
SAV,ORL,138,163
PEN,GVL,42,75
CHS,MBL,232,275
MTG,TPA,230,268
ORL,MIA,88,110
PEN,MIA,184,226
ATL,CHS,136,163
MTG,ATL,88,108
PEN,JAX,42,70
FTM,CHS,232,269
SAV,ATH,136,163
COL,CBS,88,115
CBS,WPB,86,128
OCA,DOT,42,67
GVL,TAL,186,217
ORL,MIA,138,160
TPA,COL,230,263
DOT,JAX,186,211
FTM,GVL,232,275
GVL,MBL,232,268
JAX,SAV,86,104
FTM,FSC,88,135
MIA,SAV,182,216
OCA,ATH,234,265
ATH,TAL,134,162
CHS,SAV,234,262
GVL,MTG,138,166
MTG,BHM,138,155
OCA,PEN,40,68
FTM,FSC,136,183
CBS,ATH,184,207
ORL,MIA,182,204
PEN,FSC,90,127
PEN,TAL,184,204
CBS,MIA,230,272
JAX,ATL,182,207
ATL,TAL,232,255
HNT,TFT,184,214
MIA,TFT,182,217
GVL,MTG,234,262
CBS,FTM,230,274
ATH,AUG,232,256
MBL,HNT,136,164
FTM,ATL,230,265
WPB,SAV,184,213
PEN,OCA,232,260
CHS,TPA,234,265
OCA,JAX,232,250
MTG,BHM,88,105
ATL,BHM,182,202
OCA,DOT,88,113
PEN,ORL,38,71
CHS,MBL,230,273
SAV,ORL,134,159
JAX,TFT,234,253
AUG,OCA,186,221
TFT,COL,230,259
TAL,OCA,38,58
