Origin,Destination,Avail,Due
MIA,HNT,230,288
PEN,ATL,234,271
MIA,PEN,232,284
AUG,MIA,230,285
CBS,FTM,40,96
BHM,JAX,86,130
JAX,ORL,234,265
DOT,HNT,38,76
PEN,FSC,86,135
HNT,SAV,42,86
ORL,TAL,138,173
BHM,JAX,40,84
AUG,OCA,136,183
ATH,CHS,182,226
BHM,ORL,38,89
DOT,HNT,134,172
HNT,GVL,184,226
MIA,ATH,40,93
FTM,OCA,42,77
MBL,ATL,232,272
AUG,TPA,186,235
ATL,TPA,184,226
CBS,ATL,88,118
GVL,MTG,182,222
CBS,JAX,184,228
ATH,AUG,230,266
ATL,ATH,184,213
HNT,ORL,182,234
COL,OCA,90,139
GVL,CBS,134,172
GVL,WPB,38,89
DOT,ORL,184,226
CBS,MBL,90,133
MBL,AUG,234,281
JAX,OCA,184,214
MIA,AUG,232,287
ATL,OCA,42,82
ATL,ORL,38,80
GVL,WPB,232,283
WPB,TAL,88,130
CBS,JAX,232,276
JAX,CHS,182,216
GVL,CBS,90,128
ATL,CBS,40,70
WPB,HNT,230,288
OCA,FTM,134,176
MIA,BHM,38,100
MIA,PEN,136,188
MBL,JAX,38,80
GVL,ORL,234,281
ATH,HNT,134,173
WPB,DOT,138,185
BHM,MBL,88,123
ORL,BHM,88,141
ATH,MBL,42,87
SAV,ORL,138,175
TFT,BHM,186,222
TFT,ATH,88,125
ORL,COL,230,273
FTM,TPA,136,166
SAV,OCA,234,270
ATH,CBS,42,77
SAV,AUG,234,275
ORL,TFT,88,126
TAL,JAX,134,166
ATL,PEN,134,171
TFT,SAV,38,75
ATH,CBS,234,269
MBL,TFT,136,184
PEN,ATL,232,269
FTM,AUG,86,140
ATL,TAL,230,265
BHM,MBL,182,217
MBL,CBS,136,179
WPB,MIA,234,262
TFT,TPA,138,178
HNT,SAV,38,82
JAX,ORL,38,69
BHM,MIA,88,146
JAX,OCA,88,118
SAV,OCA,138,174
FTM,OCA,184,219
OCA,MBL,230,272
COL,MTG,182,223
WPB,SAV,186,227
COL,ORL,232,283
MIA,WPB,42,70
COL,ATL,134,167
ATL,MIA,38,86
GVL,WPB,90,141
CHS,TFT,234,281
ORL,COL,88,131
BHM,AUG,138,177
JAX,MIA,234,272
BHM,TPA,234,283
AUG,MIA,232,287
ORL,WPB,40,71
PEN,OCA,138,178
OCA,WPB,38,79
HNT,OCA,232,282
OCA,FSC,234,284
AUG,MIA,42,97
TPA,CHS,90,133
TFT,ATL,42,74
MIA,FTM,186,217
ATH,GVL,136,173
MIA,CBS,134,188
FTM,AUG,38,92
ATL,DOT,38,71
CHS,TPA,184,227
JAX,FTM,88,124
MIA,JAX,90,130
TAL,PEN,138,170
GVL,BHM,90,130
PEN,ORL,138,183
OCA,SAV,186,222
