Origin,Destination,Avail,Due
ATH,GVL,86,123
CHS,PEN,230,280
ATH,MBL,134,179
JAX,DOT,182,219
ATH,GVL,134,171
JAX,ORL,186,217
HNT,FSC,40,86
BHM,ATH,88,125
ORL,ATL,186,227
TFT,TAL,182,225
ORL,TPA,86,114
GVL,JAX,136,176
PEN,WPB,184,235
ATL,DOT,138,171
ATL,CBS,182,212
SAV,ATL,134,168
MIA,MBL,182,236
ORL,GVL,40,89
ATL,GVL,184,216
GVL,OCA,184,230
HNT,JAX,38,87
SAV,ATL,86,120
PEN,CHS,138,190
ATL,CHS,232,271
ATL,FSC,230,266
MIA,OCA,38,74
ATH,ATL,182,211
CHS,ORL,138,179
FTM,COL,186,237
GVL,PEN,86,131
MBL,TPA,186,231
ATL,TPA,186,228
ORL,TAL,88,123
JAX,MBL,88,130
MBL,FSC,86,138
BHM,GVL,134,174
ATL,ORL,90,132
PEN,ORL,40,85
SAV,FTM,234,276
BHM,ATL,186,218
WPB,PEN,184,234
BHM,COL,90,131
ORL,FTM,230,264
TFT,GVL,138,178
TFT,AUG,38,77
PEN,DOT,184,221
WPB,COL,38,85
PEN,ATL,38,75
ATH,HNT,86,125
HNT,TFT,230,272
PEN,FTM,42,105
GVL,MIA,90,144
DOT,FSC,88,133
JAX,SAV,38,68
HNT,AUG,38,79
CHS,CBS,86,131
OCA,TPA,234,273
TPA,OCA,138,167
AUG,CBS,186,223
ATL,HNT,234,268
SAV,PEN,40,87
MIA,MBL,38,92
COL,ATL,230,263
MBL,TFT,40,88
FTM,WPB,134,173
MIA,PEN,230,282
ATH,MIA,86,139
DOT,BHM,234,267
CBS,BHM,40,72
ORL,SAV,134,171
GVL,CBS,136,174
PEN,TPA,234,277
TAL,DOT,42,71
PEN,FTM,134,197
JAX,ATL,136,173
WPB,OCA,40,81
FSC,ATL,230,266
MBL,TFT,42,90
JAX,PEN,134,174
ATL,ATH,38,67
ATH,BHM,232,269
ATH,SAV,40,79
DOT,TPA,138,178
ATH,HNT,232,271
WPB,JAX,184,219
PEN,ATL,234,271
TPA,FTM,90,120
ATH,GVL,186,223
PEN,ATL,230,267
TPA,MBL,136,183
JAX,TFT,88,119
