Origin,Destination,Avail,Due
TPA,CBS,90,185
MBL,COL,182,279
PEN,TAL,42,122
TFT,MTG,88,176
TAL,PEN,40,120
TFT,PEN,90,183
DOT,TPA,38,126
TPA,DOT,136,226
TAL,MIA,88,182
TAL,GVL,136,227
CBS,ATH,42,125
WPB,MBL,40,140
TPA,PEN,136,229
WPB,COL,134,229
MBL,AUG,90,185
JAX,OCA,134,212
BHM,ATL,90,170
ATL,TPA,136,226
DOT,CHS,88,184
MBL,ORL,134,229
GVL,ORL,134,229
GVL,PEN,184,277
AUG,MBL,90,185
HNT,GVL,186,276
GVL,DOT,88,177
MIA,ORL,86,168
JAX,ATL,90,175
SAV,TFT,38,123
DOT,CBS,42,129
DOT,CBS,38,125
DOT,FSC,138,231
MTG,JAX,184,273
PEN,BHM,86,169
TPA,FSC,42,143
GVL,WPB,86,185
PEN,AUG,184,276
COL,ATL,90,171
OCA,FTM,42,132
SAV,TPA,182,269
ATH,CBS,184,267
SAV,MTG,182,272
HNT,TPA,134,234
PEN,BHM,182,265
TPA,PEN,40,133
WPB,BHM,40,145
SAV,TPA,86,173
DOT,MIA,186,285
SAV,MTG,42,132
FTM,ATL,138,233
FTM,FSC,90,197
SAV,TPA,186,273
TPA,MIA,136,219
TPA,COL,90,183
CBS,TAL,138,227
FTM,ORL,86,168
DOT,OCA,40,125
CHS,CBS,136,229
TFT,ATL,90,170
ATH,BHM,184,269
MTG,CHS,136,231
PEN,TPA,40,131
JAX,ATL,40,125
MIA,SAV,88,182
JAX,OCA,88,166
DOT,TPA,184,272
FSC,BHM,138,230
PEN,BHM,90,173
TAL,SAV,88,181
SAV,TPA,136,223
WPB,ORL,134,213
MIA,DOT,138,235
SAV,CBS,40,128
BHM,HNT,38,115
COL,MBL,86,183
MIA,ORL,134,216
ORL,BHM,88,189
MTG,TAL,86,167
MBL,TAL,42,124
WPB,TPA,88,169
MTG,CBS,86,171
HNT,TPA,40,140
WPB,MTG,40,144
FTM,TPA,186,264
COL,TFT,134,223
AUG,SAV,40,129
ORL,HNT,88,187
WPB,COL,40,135
MBL,TAL,90,172
GVL,WPB,42,141
MIA,MTG,38,142
MBL,DOT,184,276
TPA,MTG,40,137
TPA,DOT,186,276
HNT,MTG,136,218
FTM,DOT,42,138
DOT,MBL,42,129
CHS,SAV,134,222
SAV,DOT,136,227
AUG,MBL,86,181
WPB,TPA,90,171
ATL,AUG,134,213
TPA,HNT,40,139
