Origin,Destination,Avail,Due
ATH,CHS,134,166
HNT,GVL,88,118
SAV,ATH,134,161
MIA,ATH,234,275
MIA,MBL,88,130
TAL,BHM,88,113
MTG,GVL,38,66
ATH,ATL,86,103
MTG,GVL,136,164
ATL,BHM,136,156
HNT,MTG,138,160
JAX,HNT,90,129
JAX,ATH,90,120
TPA,HNT,40,79
MIA,MBL,134,176
CHS,TPA,38,69
FTM,COL,38,77
CBS,MIA,88,130
SAV,TFT,134,159
BHM,FTM,232,276
TFT,HNT,38,67
WPB,FTM,40,67
WPB,TPA,232,253
MBL,BHM,136,159
TPA,TFT,186,209
HNT,TAL,184,215
TFT,HNT,186,215
FTM,MIA,42,71
MIA,TPA,134,157
PEN,OCA,88,116
MTG,BHM,134,151
FTM,SAV,138,171
JAX,AUG,42,74
SAV,PEN,234,269
ORL,MTG,134,171
MBL,ATL,42,70
HNT,ORL,230,270
MBL,TFT,184,220
DOT,CHS,182,218
TAL,OCA,40,60
ATL,COL,182,203
BHM,JAX,86,118
ORL,ATH,186,220
JAX,TAL,184,204
FTM,BHM,90,133
MTG,COL,90,119
TPA,CHS,88,119
MTG,TFT,42,72
ORL,TPA,88,104
DOT,TPA,136,164
COL,MTG,186,215
TFT,BHM,230,254
TAL,SAV,90,123
PEN,ORL,234,267
HNT,TAL,234,265
WPB,GVL,136,176
CHS,TFT,40,75
TAL,MBL,86,108
JAX,TPA,88,109
ATL,GVL,182,202
TPA,WPB,184,205
COL,BHM,234,263
TPA,WPB,86,107
CBS,MIA,138,180
SAV,MBL,40,78
MIA,BHM,182,232
FTM,BHM,40,83
ATH,PEN,38,68
TPA,ATH,186,220
MIA,CBS,42,84
ORL,COL,42,73
WPB,TAL,88,118
MIA,TPA,136,159
BHM,TAL,134,160
MIA,BHM,86,136
FTM,DOT,232,268
JAX,WPB,182,205
CBS,TAL,184,213
ORL,OCA,184,201
BHM,MBL,230,253
CBS,JAX,186,218
ATL,BHM,234,254
JAX,ATL,38,63
GVL,MIA,42,84
TPA,TFT,38,61
MIA,OCA,234,258
MTG,HNT,234,256
WPB,CHS,232,265
MTG,ATH,230,255
MBL,GVL,184,220
PEN,TFT,88,121
MIA,DOT,40,77
HNT,TAL,40,71
ORL,COL,138,169
TPA,ATL,182,211
TAL,FSC,230,265
PEN,CBS,88,119
SAV,JAX,90,108
COL,MBL,42,79
ATL,MTG,90,110
ATH,TPA,186,221
ATH,ATL,184,201
HNT,TPA,38,78
ORL,CHS,86,115
WPB,PEN,136,174
MTG,DOT,134,160
TPA,GVL,182,219
ORL,MTG,234,271
MTG,MBL,40,68
JAX,HNT,138,177
HNT,ATL,186,208
CBS,ATH,40,63
HNT,TAL,90,121
CBS,GVL,234,260
ATL,SAV,230,252
ORL,AUG,184,220
JAX,ATH,182,212
ORL,BHM,136,177
JAX,MIA,134,160
OCA,GVL,184,218
TPA,HNT,90,129
ATL,WPB,40,76
OCA,TFT,230,255
ORL,JAX,38,57
GVL,MIA,90,132
FSC,BHM,88,120
MTG,FTM,138,179
WPB,HNT,90,136
MIA,DOT,90,127
TPA,OCA,136,153
HNT,BHM,232,249
TFT,JAX,186,205
OCA,GVL,186,220
MTG,ORL,138,174
TFT,COL,42,71
PEN,MIA,184,226
CHS,CBS,186,219
TFT,OCA,38,63
PEN,MIA,186,228
MTG,ATL,234,254
TAL,FSC,234,269
CBS,COL,234,261
TFT,DOT,136,165
CBS,ATH,184,207
ORL,CHS,184,213
