Origin,Destination,Avail,Due
GVL,CBS,38,124
JAX,ATH,138,228
MIA,CBS,90,192
WPB,MBL,88,188
CBS,HNT,88,173
ATL,TPA,38,128
TPA,DOT,42,132
BHM,JAX,38,130
TFT,JAX,38,117
TAL,ATL,138,221
OCA,MBL,134,224
ORL,MTG,186,283
AUG,TFT,42,129
MBL,MTG,186,274
FTM,GVL,86,189
GVL,TAL,136,227
SAV,FTM,134,224
PEN,SAV,40,135
OCA,CHS,90,178
BHM,PEN,134,217
FTM,OCA,38,121
ATH,CHS,40,132
HNT,COL,134,225
MIA,TPA,90,173
MTG,FSC,86,178
ATH,COL,136,222
OCA,ATL,184,270
ATL,DOT,186,267
AUG,HNT,88,177
DOT,CHS,136,232
GVL,TFT,86,174
SAV,MTG,86,176
DOT,OCA,182,267
PEN,MTG,186,274
FSC,ATL,182,266
FTM,CBS,182,283
DOT,OCA,138,223
COL,CBS,138,225
JAX,COL,184,268
TPA,MBL,38,133
HNT,FTM,40,148
CBS,GVL,182,268
PEN,ATL,182,267
JAX,ORL,138,217
OCA,ORL,134,211
AUG,BHM,88,175
TAL,TFT,182,273
MIA,TAL,40,132
TAL,TFT,90,181
SAV,MBL,184,282
OCA,GVL,134,228
GVL,TPA,90,187
TAL,HNT,38,128
OCA,AUG,40,133
JAX,MIA,184,270
GVL,TFT,184,272
JAX,CBS,136,220
OCA,CHS,136,224
SAV,BHM,40,130
MIA,TAL,38,130
FTM,ORL,186,268
TAL,JAX,184,264
PEN,HNT,186,274
TAL,MBL,42,124
MBL,JAX,184,274
OCA,WPB,88,177
HNT,TPA,88,188
WPB,ATL,40,136
JAX,PEN,136,224
HNT,TPA,138,238
BHM,JAX,90,182
FTM,BHM,40,143
OCA,ATH,88,179
GVL,WPB,134,233
AUG,MBL,138,233
CHS,WPB,138,231
BHM,FSC,40,132
JAX,CBS,90,174
CBS,TAL,186,275
TPA,JAX,40,121
TPA,WPB,86,167
TFT,ATL,86,166
ORL,HNT,136,235
MBL,DOT,186,278
BHM,WPB,184,287
TPA,CBS,88,183
SAV,MIA,88,180
MTG,ATH,38,123
MIA,TFT,40,135
TFT,CHS,184,273
TPA,ATH,134,228
ATH,MIA,186,287
SAV,TFT,38,123
MBL,CHS,90,193
WPB,DOT,90,185
BHM,WPB,42,145
TFT,HNT,186,275
AUG,TPA,186,283
TPA,SAV,88,175
MBL,ORL,182,277
TPA,MIA,88,171
WPB,MTG,184,288
COL,TFT,90,179
CBS,MIA,186,288
GVL,ATH,184,269
ORL,ATL,42,131
SAV,TFT,186,271
MIA,TFT,182,277
AUG,CBS,90,175
WPB,AUG,184,287
TFT,GVL,38,126
CBS,MTG,136,221
ORL,AUG,40,136
WPB,PEN,136,234
WPB,ORL,38,117
MIA,WPB,184,260
MBL,FTM,40,139
MIA,ATH,184,285
ATL,DOT,88,169
FTM,FSC,86,193
ATL,ATH,138,215
DOT,AUG,182,270
TPA,TAL,40,125
CBS,TPA,38,134
ATH,TPA,136,231
WPB,AUG,138,241
CBS,ORL,136,232
FTM,DOT,134,230
FTM,BHM,136,239
GVL,WPB,88,187
ATH,WPB,136,237
CBS,MTG,134,219
TPA,AUG,186,282
BHM,HNT,86,163
ATH,ORL,184,279
DOT,OCA,42,127
MTG,BHM,182,259
GVL,TPA,138,235
JAX,ATH,86,176
OCA,JAX,40,118
WPB,SAV,88,177
TFT,MTG,88,176
MTG,CBS,90,175
ATL,MTG,88,168
AUG,HNT,42,131
MTG,ORL,40,136
HNT,MTG,40,122
TFT,COL,138,227
TAL,HNT,134,224
ATL,MTG,42,122
PEN,MTG,182,270
MTG,AUG,186,273
MIA,COL,42,142
BHM,HNT,184,261
SAV,TFT,184,269
JAX,TAL,86,166
CHS,SAV,88,176
CHS,CBS,136,229
TAL,ATH,134,222
ATL,COL,134,215
MBL,FTM,136,235
CBS,TAL,138,227
PEN,SAV,138,233
JAX,MTG,138,231
CBS,JAX,90,182
BHM,ATL,40,120
BHM,TAL,134,220
PEN,MIA,86,188
FTM,ATL,186,281
TPA,COL,182,275
ORL,TFT,138,224
MBL,BHM,86,169
MTG,TPA,138,236
ATH,CHS,184,276
AUG,DOT,90,178
HNT,COL,184,275
FTM,PEN,40,139
TPA,ATL,38,127
GVL,FTM,38,138
TPA,MTG,86,183
MBL,AUG,38,133
MBL,GVL,40,136
ORL,DOT,184,272
AUG,BHM,40,127
CBS,ATH,134,217
TFT,GVL,134,222
WPB,TAL,138,228
CHS,MBL,136,239
BHM,MBL,42,125
HNT,GVL,138,228
MBL,HNT,88,176
CHS,TFT,90,185
MTG,DOT,136,222
FTM,ORL,90,172
GVL,ATL,42,122
CHS,DOT,40,136
HNT,ATL,138,220
CBS,ATH,40,123
PEN,OCA,42,130
ATH,CHS,42,134
COL,CBS,42,129
COL,MBL,40,137
TFT,FSC,138,230
TPA,TFT,88,171
GVL,WPB,182,281
ATL,GVL,90,170
FTM,FSC,88,195
TPA,GVL,40,137
WPB,MBL,136,236
TPA,SAV,134,221
TFT,JAX,90,169
GVL,OCA,182,276
MBL,ATL,182,270
SAV,DOT,136,227
MBL,TAL,86,168
TAL,WPB,184,275
ORL,TFT,182,268
ORL,FTM,184,266
