Origin,Destination,Avail,Due
TPA,AUG,182,230
COL,OCA,234,283
FTM,AUG,90,144
MTG,CBS,138,175
JAX,COL,138,174
ATL,BHM,234,266
JAX,DOT,184,221
OCA,TFT,230,267
ATH,FSC,138,179
WPB,SAV,184,225
FSC,MTG,182,226
ATH,TFT,184,221
TPA,ATL,234,275
BHM,CBS,230,262
FTM,HNT,182,239
TAL,TPA,134,169
JAX,CHS,186,220
ORL,GVL,186,235
PEN,CBS,232,275
ATH,GVL,38,75
ORL,TAL,184,219
WPB,TAL,138,180
AUG,DOT,40,80
FTM,ATL,184,231
BHM,PEN,234,269
ORL,COL,186,229
TAL,MBL,234,268
MBL,WPB,138,191
DOT,FSC,230,275
ATH,TPA,134,181
COL,CBS,38,77
BHM,AUG,90,129
MIA,OCA,90,126
WPB,ATH,42,95
OCA,AUG,230,275
SAV,BHM,232,274
MBL,ATL,134,174
TFT,CHS,86,127
ORL,TFT,232,270
ORL,CBS,88,135
HNT,AUG,42,83
FTM,TAL,234,277
AUG,DOT,86,126
AUG,SAV,88,129
JAX,OCA,230,260
FTM,JAX,230,269
OCA,MIA,88,132
TAL,WPB,230,273
MBL,GVL,88,136
SAV,HNT,136,180
BHM,PEN,182,217
MBL,COL,88,137
PEN,FTM,182,245
ORL,TPA,184,212
ATH,DOT,86,124
WPB,FTM,182,221
TAL,ATL,40,75
TPA,ATL,42,83
TPA,CHS,186,229
CBS,HNT,136,173
FTM,CHS,184,233
CBS,JAX,38,82
TFT,JAX,232,263
MTG,BHM,86,115
BHM,ATH,230,267
ATL,BHM,90,122
FTM,ORL,134,168
OCA,FSC,134,184
PEN,MIA,40,94
TAL,ORL,136,173
ATL,PEN,136,173
MTG,JAX,88,129
BHM,CBS,138,170
JAX,AUG,138,182
MBL,WPB,232,285
CHS,MIA,136,184
COL,MTG,90,131
GVL,JAX,40,80
TFT,ATL,90,122
TPA,ATH,184,230
GVL,OCA,232,278
CHS,ATL,232,271
CHS,BHM,182,229
ATH,FTM,38,93
TPA,OCA,182,211
BHM,AUG,40,79
FTM,MIA,232,273
