Origin,Destination,Avail,Due
TPA,MIA,42,89
CHS,BHM,90,149
MBL,HNT,136,188
FSC,MTG,138,194
HNT,ATL,184,230
CBS,TAL,88,141
MIA,JAX,234,286
JAX,HNT,138,201
MBL,CHS,138,205
TAL,CHS,182,236
COL,MBL,88,149
MTG,GVL,42,94
OCA,GVL,186,244
TFT,WPB,134,188
CBS,ORL,86,146
MBL,SAV,184,246
HNT,TPA,182,246
GVL,TAL,184,239
ATL,MIA,186,246
FTM,MBL,182,247
WPB,ATL,40,100
OCA,MBL,42,96
PEN,ORL,138,195
HNT,OCA,182,244
MBL,FSC,90,154
AUG,MBL,86,145
ORL,HNT,40,103
HNT,TPA,186,250
ORL,AUG,186,246
BHM,ATL,138,182
DOT,CBS,86,137
JAX,MIA,184,234
DOT,ORL,90,144
MBL,TPA,136,193
ATH,ATL,184,225
BHM,COL,136,189
BHM,CBS,134,178
ATL,MIA,90,150
ORL,DOT,136,188
WPB,ATL,38,98
ORL,DOT,86,138
TPA,CHS,182,237
ORL,TFT,88,138
MTG,SAV,186,240
ORL,COL,134,189
PEN,OCA,38,90
CBS,JAX,232,288
PEN,ATL,186,235
MBL,TPA,40,97
TPA,TAL,86,135
COL,TFT,40,93
TPA,FTM,232,274
TPA,FTM,38,80
TPA,ATH,90,148
BHM,CBS,90,134
BHM,PEN,182,229
FTM,AUG,134,200
CHS,TFT,186,245
BHM,OCA,136,198
AUG,TFT,230,281
GVL,FTM,182,246
OCA,SAV,88,136
MBL,FTM,86,149
ATH,OCA,40,97
FTM,CHS,136,197
FTM,JAX,136,187
AUG,JAX,88,145
GVL,ATH,38,87
MBL,FTM,138,201
AUG,TPA,184,245
FTM,MIA,38,91
FTM,TAL,90,145
ATL,HNT,38,84
BHM,CBS,230,274
ORL,HNT,134,197
PEN,FTM,38,113
WPB,AUG,186,253
FTM,OCA,88,135
CHS,ORL,42,95
JAX,PEN,134,186
TPA,MIA,138,185
ORL,SAV,186,235
PEN,TAL,186,230
SAV,OCA,182,230
OCA,DOT,136,185
ATH,ORL,86,145
TPA,TFT,134,181
SAV,TPA,90,141
MBL,HNT,232,284
MIA,ATH,136,201
PEN,MTG,88,140
GVL,MIA,42,108
JAX,MIA,230,280
BHM,GVL,184,236
MTG,TAL,40,85
MTG,CBS,42,91
TAL,FSC,184,243
TFT,HNT,138,191
WPB,ORL,138,181
MBL,COL,136,197
MTG,CBS,232,281
BHM,FTM,136,204
TFT,ATH,40,89
WPB,MIA,234,274
MIA,TFT,38,97
TAL,ATH,230,282
JAX,CBS,90,138
PEN,MTG,230,282
ORL,TPA,138,178
MBL,JAX,86,140
HNT,BHM,182,223
JAX,MIA,86,136
PEN,TFT,230,287
TAL,FSC,182,241
GVL,PEN,134,191
GVL,MIA,138,204
TPA,BHM,136,197
DOT,TPA,90,142
ORL,PEN,186,241
ATH,HNT,232,283
OCA,JAX,186,228
ATH,PEN,42,96
ATH,DOT,38,88
HNT,COL,86,141
MIA,WPB,90,130
DOT,JAX,90,139
DOT,OCA,38,87
FTM,TAL,88,143
PEN,JAX,90,142
JAX,ATL,90,139
BHM,AUG,230,281
DOT,TPA,138,190
PEN,OCA,88,140
MIA,HNT,138,208
