Origin,Destination,Avail,Due
ATH,GVL,138,235
ATH,PEN,86,188
TPA,MTG,134,243
MIA,ATL,90,198
HNT,PEN,86,186
HNT,ORL,88,200
MIA,ORL,182,276
TFT,GVL,88,188
ATL,SAV,42,136
CBS,MIA,138,252
JAX,BHM,38,144
TFT,ATH,186,283
BHM,SAV,186,288
TFT,ORL,40,138
FTM,JAX,182,281
DOT,WPB,88,196
MBL,MIA,136,252
MIA,ORL,184,278
SAV,DOT,134,237
AUG,JAX,42,147
ATH,COL,134,232
MBL,GVL,134,242
MBL,GVL,40,148
OCA,ATL,86,184
WPB,HNT,134,252
MIA,JAX,182,282
FTM,GVL,40,155
MBL,CBS,90,193
TPA,HNT,134,245
WPB,HNT,38,156
JAX,CBS,134,230
AUG,HNT,136,237
BHM,CHS,42,149
BHM,DOT,38,131
MTG,GVL,136,236
MTG,TPA,138,248
BHM,SAV,138,240
MBL,DOT,136,240
JAX,MIA,136,234
FTM,GVL,42,157
TFT,AUG,182,281
MBL,BHM,138,233
FSC,MTG,42,146
JAX,TAL,40,132
ATH,FSC,136,237
MBL,WPB,86,199
GVL,PEN,42,147
CHS,OCA,88,188
WPB,OCA,88,189
ORL,OCA,88,177
FTM,CBS,40,153
FTM,OCA,136,231
JAX,CBS,42,138
MIA,MTG,42,158
COL,MTG,134,235
TAL,ATH,86,186
MBL,JAX,134,236
SAV,OCA,136,232
ORL,OCA,86,175
TAL,MIA,40,146
MIA,FTM,182,273
WPB,OCA,86,187
TFT,MIA,182,287
TPA,WPB,90,183
MTG,DOT,86,184
SAV,ORL,186,283
GVL,PEN,90,195
ORL,FTM,90,184
ATL,TFT,42,134
OCA,FSC,138,248
AUG,OCA,136,243
MIA,WPB,38,126
SAV,JAX,38,128
MBL,GVL,136,244
CBS,ATL,184,274
MTG,BHM,186,275
BHM,FTM,136,252
ORL,OCA,138,227
SAV,JAX,186,276
SAV,OCA,182,278
MTG,CHS,138,245
OCA,DOT,182,279
TAL,JAX,90,182
COL,CBS,40,139
TFT,ORL,182,280
