Origin,Destination,Avail,Due
TAL,MIA,88,146
ATL,TAL,230,277
FSC,BHM,186,242
ATH,MTG,38,87
GVL,MBL,86,146
TPA,AUG,182,242
DOT,CHS,86,146
TPA,AUG,38,98
CBS,JAX,90,146
GVL,MTG,88,140
WPB,SAV,86,139
TPA,SAV,186,237
MBL,COL,38,99
FTM,ORL,86,132
HNT,ORL,182,246
WPB,AUG,182,249
ATL,WPB,182,242
OCA,TPA,232,283
TPA,FTM,186,228
WPB,MIA,88,128
HNT,TAL,230,285
WPB,TAL,40,94
SAV,MIA,42,98
TAL,HNT,138,192
ATL,MTG,88,132
TPA,FTM,38,80
HNT,PEN,230,282
MBL,TPA,38,95
FTM,MTG,88,155
DOT,MTG,42,92
JAX,BHM,88,146
TFT,SAV,182,231
CBS,HNT,86,135
ATH,MIA,138,203
FTM,AUG,138,204
TPA,FTM,90,132
TFT,DOT,232,285
WPB,AUG,134,201
PEN,TFT,88,145
ATL,PEN,186,235
ATL,TFT,232,276
MIA,WPB,90,130
WPB,MIA,136,176
SAV,ORL,134,183
TFT,FSC,182,238
TAL,OCA,90,134
CHS,ORL,234,287
FTM,CHS,186,247
MTG,CBS,38,87
MIA,DOT,88,149
SAV,OCA,134,182
BHM,HNT,232,273
ATL,JAX,232,282
CBS,ORL,186,246
JAX,MIA,134,184
JAX,MTG,134,191
ORL,ATL,134,187
TAL,ATH,86,138
COL,TFT,40,93
PEN,TFT,184,241
TFT,ATL,40,84
OCA,FTM,90,144
BHM,MBL,134,181
MTG,GVL,232,284
SAV,CBS,182,234
ATL,OCA,88,140
TFT,OCA,138,187
TPA,FSC,86,151
PEN,BHM,234,281
JAX,HNT,86,149
JAX,ORL,184,227
PEN,FTM,134,209
WPB,PEN,186,248
SAV,OCA,40,88
TAL,TPA,232,279
MIA,HNT,134,204
TPA,TFT,134,181
JAX,FTM,42,90
GVL,HNT,88,142
AUG,DOT,234,286
BHM,FTM,86,154
ATH,BHM,90,139
GVL,CBS,38,88
TPA,CBS,90,149
SAV,TFT,234,283
AUG,BHM,42,93
TFT,ATL,136,180
TAL,SAV,138,195
TAL,ATL,40,87
MBL,HNT,42,94
COL,ORL,184,247
SAV,ORL,234,283
SAV,PEN,38,97
DOT,ORL,184,238
SAV,BHM,182,236
PEN,OCA,184,236
MTG,BHM,234,275
OCA,JAX,90,132
MIA,OCA,136,184
ORL,HNT,40,103
TPA,CBS,138,197
BHM,WPB,186,253
SAV,ORL,86,135
HNT,AUG,138,191
FSC,HNT,90,148
FTM,COL,182,245
ORL,WPB,182,225
HNT,ORL,138,202
TPA,ATH,40,98
HNT,TPA,134,198
ATH,PEN,138,192
MTG,FSC,138,194
DOT,CBS,86,137
COL,BHM,138,191
ORL,HNT,42,105
AUG,TAL,232,286
MBL,MIA,184,252
TPA,DOT,88,142
BHM,MTG,86,127
CHS,TFT,42,101
WPB,ORL,186,229
TPA,ATL,88,141
TAL,PEN,232,276
DOT,MTG,38,88
TFT,CHS,182,235
