Origin,Destination,Avail,Due
OCA,GVL,90,160
ATL,COL,88,145
AUG,DOT,184,248
MBL,AUG,90,161
FTM,CBS,90,167
CHS,HNT,138,211
CBS,PEN,136,203
PEN,OCA,184,248
ORL,BHM,138,215
TFT,PEN,38,107
TPA,MIA,134,193
SAV,MIA,134,202
CBS,GVL,88,150
ATH,MBL,42,111
AUG,OCA,134,205
DOT,OCA,38,99
TFT,MIA,184,253
PEN,BHM,42,101
DOT,MIA,90,165
MIA,TAL,38,106
ORL,BHM,38,115
ORL,CBS,136,207
CHS,JAX,90,148
PEN,ATL,136,197
JAX,OCA,234,288
AUG,MIA,134,213
FTM,PEN,86,161
AUG,ATH,182,242
TFT,CBS,40,102
PEN,AUG,136,204
MIA,PEN,38,114
CHS,ORL,90,155
AUG,MIA,186,265
CHS,JAX,38,96
TAL,ATH,86,150
BHM,SAV,182,248
CBS,TAL,182,247
ORL,OCA,182,235
MBL,DOT,86,154
WPB,PEN,134,208
WPB,COL,138,209
TPA,OCA,90,143
SAV,JAX,184,238
HNT,MBL,86,150
MBL,CHS,86,165
MTG,BHM,38,91
WPB,HNT,86,168
MTG,PEN,138,202
TAL,BHM,134,195
CHS,TPA,134,201
WPB,MIA,182,234
PEN,SAV,184,255
DOT,AUG,136,200
AUG,JAX,138,207
PEN,DOT,88,149
PEN,MTG,38,102
MBL,DOT,182,250
CHS,HNT,40,113
MBL,DOT,134,202
ATL,TAL,134,193
WPB,HNT,138,220
DOT,MIA,182,257
MTG,GVL,40,104
ORL,CHS,138,203
AUG,TAL,134,200
ATH,DOT,90,152
GVL,OCA,184,254
TFT,MBL,90,162
PEN,MTG,184,248
ATH,GVL,134,195
ATH,GVL,136,197
OCA,AUG,134,203
ORL,TFT,90,152
COL,MTG,86,151
SAV,OCA,134,194
TFT,DOT,186,251
MBL,CHS,182,261
MTG,PEN,90,154
FTM,JAX,90,153
JAX,BHM,138,208
BHM,DOT,136,193
TAL,SAV,134,203
FTM,TPA,184,238
ORL,WPB,138,193
TPA,FTM,182,236
TPA,COL,184,253
OCA,GVL,138,208
MBL,DOT,138,206
TPA,BHM,42,115
OCA,ATL,134,196
HNT,BHM,134,187
TPA,MTG,136,209
OCA,ATH,42,109
DOT,CHS,138,210
SAV,DOT,40,107
TAL,ORL,138,199
FSC,BHM,182,250
HNT,COL,40,107
PEN,CBS,134,201
CBS,ATL,234,288
CHS,JAX,230,288
ORL,JAX,230,285
HNT,FTM,138,222
HNT,MBL,186,250
ORL,TPA,234,286
BHM,MIA,90,172
DOT,OCA,90,151
JAX,AUG,138,206
MBL,HNT,42,106
OCA,SAV,90,150
CHS,DOT,138,210
FTM,FSC,40,123
CHS,TPA,136,203
CHS,SAV,138,202
GVL,DOT,186,251
CBS,ATL,230,284
MBL,TFT,86,158
HNT,BHM,230,283
DOT,ATL,38,95
AUG,TPA,136,209
ATL,AUG,134,189
MBL,GVL,136,208
PEN,CBS,138,205
AUG,TPA,134,207
TAL,TFT,38,105
CHS,SAV,42,106
OCA,PEN,42,106
PEN,TAL,86,142
OCA,GVL,186,256
GVL,TAL,182,249
ORL,AUG,182,254
JAX,GVL,138,203
OCA,JAX,86,140
HNT,FSC,138,208
ATL,AUG,38,93
HNT,JAX,134,207
COL,ORL,136,211
ORL,SAV,38,99
TAL,ATL,134,193
WPB,CHS,42,111
HNT,BHM,232,285
CBS,GVL,38,100
JAX,FTM,186,246
MTG,BHM,88,141
SAV,MIA,184,252
MIA,ATH,182,259
JAX,HNT,182,257
TFT,DOT,184,249
CHS,MBL,86,165
AUG,ORL,90,163
TPA,TFT,134,193
TFT,TPA,136,200
MTG,CHS,86,157
MTG,ATL,40,96
COL,ATL,38,95
ORL,SAV,184,245
TFT,CHS,182,247
TAL,GVL,42,109
TFT,ATL,230,286
FTM,HNT,186,267
ATH,TPA,38,109
OCA,FTM,40,106
DOT,MBL,88,151
ORL,PEN,186,253
ATH,CBS,184,243
TAL,ATL,40,99
TPA,PEN,136,205
HNT,ORL,186,262
FTM,TPA,134,188
TFT,DOT,134,199
ORL,HNT,40,115
SAV,ORL,138,199
TFT,MIA,90,159
MBL,DOT,40,108
WPB,PEN,42,116
GVL,BHM,42,106
TPA,WPB,134,191
DOT,MIA,42,117
MTG,PEN,88,152
TAL,ATL,38,97
PEN,AUG,42,110
GVL,PEN,90,159
HNT,GVL,182,248
DOT,HNT,184,246
MBL,AUG,86,157
AUG,MIA,86,165
OCA,ATH,38,105
COL,TFT,182,247
TFT,DOT,42,107
SAV,CBS,90,154
ATL,OCA,136,200
DOT,CHS,38,110
TPA,BHM,184,257
SAV,MIA,88,156
MTG,JAX,42,107
TPA,TFT,88,147
TFT,WPB,136,202
ATH,WPB,86,163
ATH,TPA,186,257
TPA,ATH,184,254
CHS,JAX,42,100
