Origin,Destination,Avail,Due
GVL,ATH,90,163
TPA,COL,136,217
TFT,MIA,90,171
ATH,JAX,134,213
CBS,TAL,136,213
CHS,ORL,138,215
ORL,SAV,182,255
TFT,ORL,38,112
HNT,AUG,40,117
AUG,JAX,40,121
ATH,JAX,182,261
MIA,ATL,136,220
MBL,BHM,136,207
ATH,SAV,184,259
WPB,MTG,42,134
MBL,GVL,38,122
GVL,ORL,134,217
MBL,HNT,88,164
SAV,CBS,38,114
FSC,BHM,184,264
AUG,PEN,182,262
ORL,MBL,42,123
OCA,MBL,38,116
AUG,TPA,136,221
TAL,ORL,186,259
OCA,JAX,90,156
ATL,MTG,138,206
TFT,WPB,184,262
AUG,BHM,88,163
CHS,WPB,40,121
MTG,COL,136,213
TAL,TFT,186,265
ATL,HNT,42,112
OCA,MBL,182,260
OCA,TPA,88,163
AUG,MBL,88,171
BHM,HNT,182,247
TFT,MBL,184,268
MIA,SAV,38,120
TFT,TAL,136,215
GVL,TPA,86,171
ORL,OCA,184,249
MIA,CBS,38,128
OCA,ORL,38,103
MBL,MIA,40,132
FTM,MTG,134,225
BHM,ATL,90,158
HNT,AUG,90,167
TAL,FSC,184,267
WPB,FTM,38,113
ORL,FTM,138,208
BHM,FTM,42,134
TPA,HNT,86,173
COL,BHM,134,211
JAX,GVL,90,167
TFT,MTG,182,258
ORL,MBL,90,171
ATH,PEN,184,262
COL,CBS,86,161
TFT,COL,88,165
CHS,SAV,138,214
WPB,SAV,88,165
HNT,AUG,186,263
BHM,SAV,136,214
AUG,CBS,40,113
MBL,FSC,90,178
WPB,SAV,184,261
BHM,COL,88,165
ATL,SAV,138,208
FTM,DOT,86,170
ATL,GVL,90,158
GVL,TAL,182,261
ATH,MBL,42,123
HNT,TAL,134,213
WPB,DOT,88,171
ATH,CHS,42,122
GVL,BHM,90,166
PEN,AUG,138,218
COL,OCA,40,125
CBS,FTM,86,178
TAL,ATH,184,260
FTM,MTG,186,277
ORL,COL,38,117
TPA,MBL,42,125
