Origin,Destination,Avail,Due
COL,OCA,138,259
WPB,ATL,134,254
OCA,GVL,136,254
JAX,SAV,186,288
MBL,TPA,38,155
TFT,FSC,136,252
ATH,FTM,40,167
ORL,MBL,38,155
ATL,BHM,38,142
ATL,MBL,40,152
MBL,HNT,136,248
FTM,HNT,134,263
JAX,MIA,88,198
FTM,TAL,138,253
WPB,BHM,88,217
ATH,CBS,86,193
DOT,CHS,136,256
DOT,MTG,134,244
OCA,JAX,38,140
ATL,MIA,90,210
JAX,TFT,88,191
TFT,PEN,136,253
TAL,WPB,88,203
CHS,TPA,42,157
MIA,ATH,134,259
JAX,SAV,42,144
TAL,DOT,138,239
SAV,ORL,90,199
CBS,MIA,42,168
TFT,AUG,136,247
DOT,AUG,42,154
OCA,ORL,136,237
ORL,WPB,138,241
AUG,TAL,90,204
JAX,TFT,134,237
AUG,BHM,40,151
CBS,WPB,40,166
GVL,MTG,134,246
FSC,HNT,138,256
ORL,ATL,88,201
SAV,PEN,88,207
FTM,MBL,138,263
TPA,ORL,134,234
ORL,TAL,136,243
AUG,DOT,86,198
SAV,TFT,38,147
GVL,HNT,40,154
TFT,ORL,40,150
HNT,BHM,40,141
CHS,JAX,86,192
BHM,DOT,90,195
WPB,MBL,88,212
HNT,AUG,136,249
HNT,TFT,38,152
WPB,DOT,136,255
PEN,TAL,42,146
HNT,PEN,42,154
ATH,MTG,86,195
ATH,FTM,86,213
AUG,HNT,38,151
TPA,OCA,134,235
TPA,FTM,136,238
DOT,MBL,88,199
WPB,BHM,136,265
PEN,FTM,136,271
MBL,BHM,136,243
MIA,TPA,136,243
MIA,DOT,40,161
AUG,OCA,136,255
WPB,JAX,88,195
ATH,SAV,86,197
FTM,OCA,42,149
MBL,OCA,136,250
AUG,ATH,134,242
GVL,WPB,134,257
TFT,ATH,86,195
HNT,ORL,38,162
BHM,CBS,86,190
PEN,FTM,134,269
JAX,COL,134,242
GVL,HNT,138,252
TFT,CBS,134,244
MTG,COL,90,203
FSC,MTG,40,156
FTM,TFT,88,201
TAL,ORL,40,149
MIA,MTG,38,166
JAX,ORL,134,237
TAL,WPB,134,249
BHM,ORL,42,165
BHM,ATH,138,247
CBS,ORL,38,158
SAV,CBS,134,246
JAX,SAV,90,192
SAV,TFT,42,151
MBL,FSC,42,166
CHS,TFT,134,253
ATH,ATL,40,141
CHS,TPA,134,249
DOT,CHS,138,258
CHS,MBL,138,265
ATH,OCA,86,203
ATH,MIA,40,165
WPB,SAV,88,201
ATL,ATH,88,189
FTM,AUG,134,260
JAX,TFT,42,145
DOT,CHS,88,208
FTM,FSC,42,173
SAV,MBL,136,258
JAX,BHM,88,206
ORL,TPA,134,234
MBL,GVL,88,208
HNT,MTG,40,146
COL,BHM,86,199
AUG,DOT,40,152
MTG,CHS,136,255
MTG,ATL,134,238
MTG,SAV,136,250
BHM,CHS,134,253
HNT,JAX,136,257
ATL,CHS,40,151
CBS,GVL,42,152
OCA,JAX,134,236
MBL,HNT,138,250
ATH,TAL,136,248
MTG,CBS,42,151
GVL,ORL,88,207
TAL,WPB,86,201
ATH,FTM,42,169
ATH,PEN,86,200
AUG,ATL,40,143
FTM,TPA,184,286
PEN,GVL,90,207
MTG,TFT,134,248
ATL,WPB,138,258
TPA,BHM,86,207
AUG,TAL,86,200
