Origin,Destination,Avail,Due
ATL,AUG,134,201
TFT,FSC,138,218
GVL,FTM,86,174
HNT,TAL,38,117
GVL,BHM,42,118
TAL,TPA,40,111
OCA,TFT,186,259
MBL,TAL,182,252
WPB,MBL,42,130
GVL,WPB,40,127
TFT,OCA,88,161
BHM,CHS,186,269
DOT,TPA,38,114
JAX,MIA,42,116
TPA,JAX,88,157
ATL,TPA,134,212
FTM,COL,182,269
MIA,ORL,86,156
FTM,ORL,86,156
FTM,TAL,90,169
MIA,MTG,40,132
FTM,MIA,182,259
TFT,WPB,182,260
ATL,JAX,182,256
WPB,MTG,186,278
TPA,SAV,42,117
TAL,MIA,138,220
JAX,DOT,42,115
OCA,DOT,42,115
ATL,TAL,184,255
BHM,ATL,186,254
AUG,ATH,38,110
TPA,CHS,88,167
PEN,FSC,90,175
WPB,ORL,136,203
ATL,GVL,136,204
CHS,PEN,136,222
BHM,FTM,88,180
DOT,OCA,40,113
ORL,OCA,90,155
MTG,MIA,40,131
WPB,FTM,40,115
MIA,OCA,134,206
WPB,TFT,40,118
ORL,WPB,138,205
SAV,FTM,138,216
CHS,PEN,138,224
ATH,TAL,134,210
ATH,JAX,40,119
OCA,MIA,86,166
MTG,TPA,88,174
GVL,CBS,136,210
OCA,MIA,90,170
OCA,MBL,42,120
ATL,MIA,182,266
TFT,JAX,186,253
MBL,ATH,42,123
DOT,AUG,38,114
ATH,BHM,86,159
JAX,GVL,38,115
OCA,FSC,184,270
BHM,OCA,38,124
TPA,ORL,86,150
TFT,ATL,88,156
FTM,GVL,38,129
WPB,TPA,86,155
ORL,SAV,38,111
CHS,TFT,134,217
FTM,MBL,138,227
CHS,MIA,90,174
COL,OCA,88,173
ATH,TAL,138,214
AUG,JAX,42,123
TPA,TFT,42,113
GVL,MBL,42,126
ORL,SAV,42,115
HNT,BHM,40,105
CHS,TFT,184,267
TFT,MTG,38,114
SAV,TFT,186,259
TAL,PEN,86,154
BHM,MBL,90,161
TAL,ATH,86,162
FTM,OCA,136,207
ATH,COL,186,260
TPA,TAL,136,209
CBS,COL,40,115
AUG,ATL,88,155
CBS,COL,186,261
AUG,PEN,136,216
WPB,AUG,88,179
BHM,CHS,86,169
COL,MTG,186,263
MBL,TFT,182,266
ATH,FTM,182,273
MTG,CHS,88,171
COL,MTG,88,165
GVL,MIA,90,180
MIA,MBL,42,132
MIA,TPA,186,257
TPA,ATL,184,261
HNT,JAX,184,269
BHM,DOT,42,111
FTM,JAX,186,261
HNT,MIA,182,276
DOT,TPA,184,260
MBL,BHM,90,161
WPB,OCA,136,213
AUG,ATL,136,203
MBL,TPA,40,121
AUG,ORL,88,173
SAV,MBL,40,126
TAL,ATH,138,214
ATL,AUG,42,109
AUG,ATH,182,254
BHM,MBL,136,207
AUG,JAX,86,167
GVL,OCA,40,122
MTG,TPA,184,270
TFT,MTG,42,118
WPB,TAL,138,216
MBL,MIA,184,276
DOT,AUG,134,210
JAX,COL,88,160
MTG,FSC,38,118
TPA,JAX,186,255
FSC,HNT,38,120
MIA,JAX,184,260
WPB,DOT,42,125
WPB,COL,42,125
GVL,OCA,42,124
TPA,ATL,88,165
MTG,DOT,86,160
HNT,TPA,134,222
ATL,MTG,134,202
FTM,ORL,134,204
OCA,GVL,182,264
FTM,HNT,86,179
CHS,MBL,88,179
HNT,TAL,182,261
PEN,ORL,186,267
ATL,TAL,90,161
TFT,ATH,182,255
CHS,MIA,134,218
ATH,JAX,42,121
BHM,COL,38,115
BHM,TPA,86,171
MTG,CHS,136,219
ORL,TPA,138,202
SAV,MIA,138,218
ATH,TAL,136,212
CHS,PEN,134,220
ATH,FTM,38,129
MBL,HNT,38,114
JAX,ATL,86,159
MTG,TAL,136,205
WPB,TAL,184,262
MTG,JAX,184,261
GVL,PEN,134,215
TFT,ATL,136,204
TAL,WPB,134,213
DOT,ORL,184,262
MTG,HNT,186,256
MBL,TFT,138,222
TFT,MBL,40,124
BHM,SAV,38,116
HNT,SAV,86,166
ATL,TPA,86,164
DOT,MTG,138,212
TAL,TFT,136,215
WPB,TAL,40,118
FSC,HNT,184,266
MBL,ATH,186,267
TFT,JAX,90,157
TFT,TAL,90,169
CBS,WPB,42,132
PEN,MIA,184,274
JAX,DOT,182,255
TFT,COL,136,213
HNT,MTG,38,108
BHM,FTM,42,134
ATH,GVL,90,163
MTG,MIA,184,275
JAX,TPA,134,203
CHS,WPB,40,121
MIA,TPA,138,209
SAV,BHM,90,168
TFT,WPB,40,118
