Origin,Destination,Avail,Due
OCA,FTM,232,286
TAL,FSC,182,241
CBS,GVL,184,234
PEN,TAL,86,130
TFT,FTM,86,141
GVL,DOT,38,91
TPA,MBL,38,97
TPA,FTM,42,84
DOT,OCA,40,89
HNT,PEN,42,94
SAV,PEN,184,243
TPA,BHM,182,243
SAV,ATH,232,283
BHM,JAX,38,94
JAX,TPA,182,227
CBS,MIA,136,202
CBS,GVL,230,280
SAV,TFT,234,283
BHM,CBS,134,178
JAX,MBL,86,140
CHS,OCA,138,190
JAX,SAV,234,276
ORL,TAL,40,87
JAX,SAV,40,82
CHS,MTG,88,147
FTM,TFT,186,239
MTG,ATL,86,130
MBL,MTG,182,234
CBS,GVL,38,88
DOT,ATL,40,85
COL,CBS,38,89
FTM,MBL,184,249
ATL,OCA,138,190
PEN,ATL,234,283
DOT,HNT,230,280
TAL,MBL,230,276
MBL,CHS,88,155
TPA,FTM,40,82
PEN,AUG,184,240
SAV,FTM,234,288
ATL,FSC,230,278
BHM,COL,182,235
ATH,TAL,232,284
JAX,CBS,88,136
MTG,DOT,138,188
ATL,TPA,136,190
MBL,ATL,234,286
JAX,MTG,136,193
OCA,MIA,230,286
CHS,HNT,38,99
MBL,TPA,86,143
MBL,BHM,232,279
ORL,HNT,138,201
FTM,CHS,86,147
AUG,DOT,184,236
TPA,ATL,40,93
ATH,MBL,186,243
JAX,SAV,186,228
MTG,JAX,38,91
DOT,AUG,138,190
MTG,ATH,136,185
JAX,DOT,86,135
ORL,TAL,136,183
JAX,WPB,184,231
DOT,CBS,182,233
ATL,CBS,186,228
PEN,TFT,136,193
TPA,DOT,38,92
ORL,GVL,88,149
ORL,TPA,232,272
CBS,MBL,86,141
PEN,ATL,232,281
ORL,TAL,138,185
FTM,TPA,234,276
ORL,MTG,90,151
TFT,JAX,90,133
TFT,TPA,42,94
ATL,CBS,134,176
PEN,TPA,182,237
HNT,TPA,90,154
MBL,CHS,38,105
OCA,AUG,136,193
ORL,CHS,42,95
WPB,FTM,40,91
DOT,BHM,38,83
JAX,CBS,134,182
MBL,FTM,136,199
ORL,TPA,88,128
CBS,TAL,182,235
WPB,OCA,40,93
OCA,MBL,182,236
AUG,JAX,90,147
MIA,OCA,42,90
MIA,PEN,138,202
ORL,JAX,86,129
TPA,CHS,88,143
CBS,PEN,38,93
JAX,ORL,234,277
CBS,WPB,186,252
DOT,JAX,184,233
PEN,CBS,86,141
BHM,COL,138,191
BHM,TFT,182,231
ATH,MTG,138,187
GVL,TAL,134,189
MIA,OCA,136,184
BHM,MTG,136,177
AUG,TPA,186,247
OCA,AUG,184,241
COL,ATL,40,85
HNT,TAL,184,239
BHM,AUG,38,89
COL,MBL,42,103
TFT,MBL,40,100
TFT,FSC,186,242
BHM,MBL,38,85
FTM,MBL,90,155
ATH,COL,184,234
CBS,PEN,42,97
ATH,FTM,186,253
TPA,MIA,136,183
TFT,JAX,186,229
ORL,TAL,230,277
HNT,MTG,184,230
GVL,DOT,136,189
DOT,BHM,234,279
PEN,SAV,138,197
TPA,PEN,230,287
PEN,DOT,40,89
