Origin,Destination,Avail,Due
WPB,TAL,90,204
ORL,FTM,136,242
DOT,BHM,134,239
WPB,OCA,134,247
MBL,DOT,42,158
OCA,MIA,40,156
BHM,COL,86,199
TPA,TFT,38,145
GVL,BHM,138,250
COL,TFT,90,203
ATH,TAL,86,198
TFT,FSC,38,154
TFT,TPA,90,202
FSC,ATL,138,246
ATL,MBL,88,200
BHM,FTM,86,214
MTG,ORL,86,206
MBL,DOT,138,254
JAX,ORL,136,239
COL,MTG,134,247
ATL,FSC,136,244
TPA,MIA,86,193
OCA,MBL,86,200
TFT,MTG,88,200
BHM,CHS,90,209
GVL,TFT,90,202
GVL,TFT,138,250
ATL,TFT,184,288
CBS,BHM,138,242
MTG,CHS,42,161
TAL,SAV,90,207
CHS,OCA,86,198
CBS,BHM,182,286
MTG,SAV,86,200
WPB,CHS,40,157
MTG,CBS,90,199
ATL,BHM,184,288
ORL,JAX,136,239
DOT,BHM,182,287
TPA,ATH,138,256
SAV,HNT,42,158
CBS,ORL,90,210
DOT,CBS,42,153
JAX,COL,42,150
CHS,JAX,40,146
DOT,ATL,182,287
ATH,ORL,134,253
ATL,MIA,88,208
HNT,MTG,90,196
SAV,ATH,134,245
MBL,ATH,88,205
TFT,CBS,40,150
MBL,TAL,134,240
TAL,TFT,40,155
GVL,CBS,42,152
OCA,DOT,138,247
DOT,CBS,88,199
JAX,CBS,86,194
SAV,JAX,40,142
BHM,CBS,86,190
DOT,PEN,134,243
ATH,JAX,38,153
BHM,CBS,38,142
GVL,PEN,138,255
BHM,TFT,138,247
WPB,MIA,40,140
JAX,DOT,42,151
MBL,DOT,136,252
PEN,HNT,42,154
CHS,DOT,42,162
TPA,JAX,90,195
OCA,TPA,136,247
JAX,OCA,134,236
CBS,FTM,134,262
SAV,ATH,38,149
TFT,AUG,38,149
OCA,DOT,90,199
FSC,BHM,40,156
FTM,AUG,86,212
CBS,ATH,88,195
TPA,SAV,90,201
WPB,MBL,138,262
WPB,GVL,134,258
MIA,AUG,42,169
BHM,FSC,38,154
HNT,ATL,88,194
FTM,COL,40,163
DOT,TPA,138,250
ATH,TFT,40,149
TPA,OCA,42,143
ORL,CHS,86,199
OCA,ORL,134,235
TAL,PEN,38,142
FSC,HNT,42,160
TPA,DOT,38,152
TPA,TFT,134,241
TAL,TPA,86,193
MBL,SAV,42,164
ATH,ORL,42,161
WPB,MIA,134,234
FTM,TAL,40,155
JAX,TAL,184,288
