Origin,Destination,Avail,Due
OCA,AUG,40,157
MIA,MBL,40,166
ATH,ORL,136,255
MIA,PEN,136,260
JAX,TPA,134,239
BHM,WPB,136,263
OCA,PEN,88,200
MBL,JAX,38,152
MIA,TAL,138,254
TFT,ORL,42,152
TAL,DOT,88,189
TPA,DOT,86,200
BHM,MBL,90,197
OCA,ORL,138,239
TAL,MBL,138,244
PEN,OCA,88,200
MTG,HNT,86,192
HNT,OCA,90,212
DOT,BHM,136,241
ATH,DOT,90,200
TAL,ATH,40,152
MTG,TPA,38,160
ORL,OCA,186,287
CBS,GVL,90,200
OCA,WPB,86,199
GVL,ORL,42,161
PEN,CBS,134,249
AUG,ATL,138,241
DOT,WPB,138,258
MTG,DOT,42,152
GVL,ATL,136,240
MIA,TAL,42,158
FTM,MTG,136,263
MBL,GVL,86,206
WPB,COL,38,157
AUG,CBS,86,195
WPB,MBL,138,262
ATL,TFT,42,146
AUG,ATL,136,239
MIA,MTG,38,166
ATH,BHM,38,147
TFT,ORL,138,248
TPA,FTM,138,240
ORL,JAX,182,285
PEN,TAL,182,286
MIA,COL,40,164
TPA,CBS,42,161
MBL,ATL,136,248
TFT,MBL,86,206
CHS,CBS,86,203
SAV,DOT,88,203
WPB,GVL,42,166
MIA,TFT,42,161
TFT,MTG,42,154
MBL,MTG,136,248
BHM,TFT,90,199
ATL,ORL,136,250
FTM,WPB,134,245
TFT,MBL,90,210
MTG,TFT,88,202
FTM,SAV,40,157
TFT,CHS,138,251
MBL,AUG,88,207
WPB,PEN,42,164
JAX,OCA,42,144
MBL,FTM,90,213
FTM,ATL,88,207
ATL,CBS,88,190
HNT,JAX,86,207
GVL,DOT,90,203
MTG,PEN,136,248
BHM,WPB,86,213
TPA,ATH,138,256
MIA,CBS,42,168
WPB,DOT,40,159
TPA,MIA,136,243
TPA,FTM,88,190
BHM,FSC,88,204
ATL,MBL,38,150
TAL,TFT,138,253
DOT,OCA,90,199
ORL,ATL,88,201
COL,TFT,38,151
ATH,GVL,40,149
MTG,JAX,138,251
ATH,ORL,38,157
GVL,ATH,86,195
ORL,HNT,40,163
DOT,CBS,38,149
ATL,ATH,38,139
JAX,AUG,134,250
CBS,ATL,186,288
WPB,TPA,38,143
TAL,GVL,90,205
MTG,TFT,86,200
BHM,TAL,38,148
TAL,GVL,138,253
JAX,OCA,138,240
ATL,DOT,88,193
ATL,BHM,138,242
CBS,ATL,90,192
TAL,GVL,42,157
ORL,WPB,38,141
ATH,ORL,134,253
FTM,ATL,38,157
JAX,MTG,90,207
CHS,CBS,134,251
WPB,COL,138,257
ATL,MTG,86,190
FTM,TPA,184,286
AUG,DOT,134,246
MTG,PEN,38,150
WPB,SAV,136,249
MIA,TFT,86,205
OCA,MBL,40,154
ORL,MTG,88,209
CHS,JAX,38,144
MBL,GVL,136,256
GVL,BHM,40,152
MBL,FTM,40,163
PEN,JAX,90,202
GVL,TFT,38,150
OCA,ORL,184,285
MTG,FTM,86,211
TAL,PEN,86,190
OCA,CHS,42,154
TAL,TPA,136,243
TPA,SAV,134,245
AUG,MIA,136,263
FTM,MBL,134,259
ATL,MIA,42,162
MBL,HNT,136,248
MIA,JAX,38,150
OCA,CHS,88,200
GVL,PEN,38,155
AUG,MIA,90,217
TPA,TAL,136,245
PEN,TPA,138,253
FTM,JAX,136,247
DOT,ATL,40,145
ATL,ORL,88,202
WPB,ATH,134,259
FTM,CBS,134,259
MBL,AUG,42,161
DOT,JAX,136,245
HNT,JAX,88,209
TPA,TAL,40,149
PEN,WPB,88,211
TAL,ORL,136,245
CHS,JAX,40,146
MIA,MBL,38,164
JAX,WPB,138,245
WPB,ATL,88,208
ATH,AUG,136,244
ORL,GVL,88,209
GVL,DOT,88,201
WPB,ATH,38,163
ATH,CBS,88,195
WPB,MBL,42,166
ATH,TPA,40,159
TAL,DOT,40,141
TPA,WPB,90,195
CBS,TPA,42,162
CBS,WPB,38,164
BHM,ORL,42,165
HNT,MIA,136,266
FTM,ATL,42,161
DOT,JAX,90,199
MBL,SAV,42,164
ATL,BHM,184,288
MTG,DOT,38,148
ATH,ATL,88,189
DOT,BHM,88,193
WPB,TAL,134,248
