Origin,Destination,Avail,Due
PEN,SAV,138,233
JAX,WPB,88,171
AUG,OCA,42,137
HNT,MIA,90,196
PEN,FSC,40,137
ORL,TPA,42,118
GVL,BHM,138,226
CBS,JAX,38,130
TAL,OCA,38,118
TFT,MIA,86,179
ATL,DOT,86,167
ATL,WPB,86,182
HNT,MBL,86,174
ATH,CBS,42,125
MIA,JAX,86,174
CHS,DOT,38,134
TPA,ORL,186,262
JAX,ATH,138,228
MBL,TPA,42,135
ATL,CHS,90,177
TPA,OCA,42,119
TAL,ORL,134,219
BHM,CHS,136,231
WPB,GVL,38,138
AUG,SAV,40,129
OCA,MIA,38,130
MTG,CHS,42,137
AUG,SAV,38,127
OCA,TAL,42,122
MTG,CBS,86,171
OCA,ATH,138,229
TPA,HNT,186,285
ATL,MBL,90,178
TPA,BHM,40,137
MBL,ATH,86,179
OCA,ORL,42,119
GVL,MTG,182,270
TFT,MTG,134,222
JAX,OCA,184,262
BHM,HNT,38,115
WPB,ATH,184,285
JAX,DOT,90,175
PEN,MTG,186,274
HNT,TAL,90,181
ORL,ATH,134,228
JAX,SAV,42,120
CBS,GVL,42,128
ATL,GVL,86,166
SAV,OCA,40,124
ORL,OCA,138,215
HNT,JAX,186,283
OCA,TFT,186,271
AUG,CBS,138,223
BHM,CBS,42,122
MTG,PEN,136,224
FTM,AUG,90,192
JAX,COL,136,220
DOT,ATL,38,119
MBL,TFT,182,278
SAV,HNT,38,130
MBL,OCA,186,276
OCA,MIA,136,228
TPA,DOT,42,132
MTG,ATL,38,118
BHM,MTG,88,165
ORL,FTM,182,264
CHS,MIA,42,138
MTG,FSC,136,228
DOT,MTG,184,270
JAX,PEN,134,222
ATH,DOT,138,224
FTM,AUG,38,140
TPA,COL,40,133
MBL,FTM,186,285
MBL,FSC,88,188
MTG,GVL,182,270
MIA,ATH,86,187
DOT,CBS,184,271
TPA,COL,136,229
FTM,OCA,88,171
COL,MTG,90,179
TAL,BHM,90,175
GVL,PEN,186,279
MTG,AUG,88,175
HNT,AUG,38,127
DOT,CBS,42,129
BHM,PEN,134,217
OCA,SAV,184,268
HNT,AUG,42,131
ORL,OCA,38,115
PEN,TPA,136,227
JAX,ATH,186,276
CBS,PEN,40,131
TPA,BHM,86,183
ATH,MBL,38,131
MIA,ATL,40,136
FTM,WPB,86,173
TAL,JAX,184,264
GVL,DOT,138,227
ORL,COL,86,177
ATH,TPA,184,279
FTM,AUG,186,288
