Origin,Destination,Avail,Due
WPB,MBL,232,272
CBS,MTG,86,111
CBS,ORL,182,218
ATL,CBS,134,152
CBS,OCA,86,120
TFT,SAV,86,111
ATL,MBL,42,70
ORL,GVL,38,75
ATL,AUG,134,153
ATH,CBS,136,159
HNT,FSC,90,124
FTM,MBL,186,227
CBS,OCA,42,76
WPB,TAL,86,116
DOT,BHM,42,63
TFT,ORL,186,212
MIA,MBL,136,178
ATH,DOT,234,260
WPB,HNT,232,278
TFT,GVL,182,210
DOT,TPA,90,118
JAX,GVL,232,261
FTM,ORL,230,252
WPB,BHM,230,275
HNT,COL,42,73
JAX,ATL,186,211
JAX,TAL,90,110
TAL,DOT,186,203
MTG,ORL,40,76
GVL,MBL,186,222
SAV,BHM,134,164
PEN,CHS,182,222
SAV,ATL,136,158
TFT,MBL,234,270
SAV,MBL,184,222
TAL,CHS,42,72
PEN,FSC,88,125
TAL,TPA,184,207
MIA,CBS,90,132
FTM,MIA,134,163
CBS,MBL,230,261
ATH,ORL,42,77
GVL,TPA,90,127
PEN,ORL,136,169
CHS,TFT,138,173
OCA,ATL,90,116
TFT,CHS,234,263
MBL,WPB,230,271
MBL,WPB,232,273
ATH,GVL,86,111
JAX,HNT,40,79
HNT,GVL,38,68
TFT,PEN,86,119
JAX,MBL,234,264
JAX,HNT,86,125
TFT,ORL,232,258
WPB,COL,186,221
BHM,AUG,186,213
BHM,HNT,86,103
JAX,TPA,186,207
JAX,PEN,42,70
CHS,ATL,40,67
FTM,MIA,88,117
FTM,MIA,182,211
ATH,WPB,182,223
BHM,MBL,138,161
MTG,MBL,38,66
WPB,DOT,186,221
OCA,SAV,40,64
SAV,DOT,40,71
MTG,MIA,42,85
MBL,AUG,186,221
MIA,BHM,136,186
BHM,MIA,234,280
BHM,TAL,90,116
FTM,DOT,86,122
JAX,ATL,134,159
FTM,MBL,230,271
MIA,OCA,88,112
GVL,MBL,40,76
MTG,TAL,38,59
JAX,WPB,40,63
ATL,OCA,86,114
BHM,CBS,234,254
MTG,ATL,186,206
ATH,HNT,184,211
ATL,COL,136,157
DOT,PEN,38,63
WPB,AUG,232,275
TPA,SAV,186,213
AUG,DOT,230,258
MTG,ATH,42,67
BHM,TPA,42,79
ATH,CHS,40,72
WPB,OCA,88,117
CBS,JAX,88,120
TPA,BHM,38,75
DOT,FSC,88,121
CHS,OCA,182,210
ORL,BHM,184,225
MIA,CBS,134,176
ATH,MBL,88,121
MTG,DOT,38,64
OCA,JAX,134,152
PEN,JAX,86,114
ATH,BHM,134,159
JAX,ATL,42,67
HNT,ATL,40,62
BHM,PEN,234,257
ATH,ORL,182,217
BHM,MTG,134,151
CHS,TFT,86,121
GVL,ORL,182,217
GVL,JAX,182,210
TPA,CHS,232,263
HNT,FTM,230,278
MIA,BHM,138,188
JAX,HNT,186,225
CBS,ATH,88,111
MBL,MIA,138,182
ORL,DOT,234,262
OCA,AUG,230,263
GVL,TPA,42,79
AUG,TFT,234,261
JAX,GVL,134,163
WPB,AUG,186,229
BHM,CBS,88,108
ATH,FSC,88,117
MTG,TAL,184,205
ATL,HNT,184,206
ATL,ORL,38,68
ATL,FTM,136,174
SAV,OCA,86,110
BHM,OCA,232,270
CBS,MTG,136,161
CBS,FTM,134,178
ORL,MIA,184,206
AUG,PEN,182,214
PEN,FTM,134,185
ATH,MBL,186,219
SAV,ATL,230,252
ORL,BHM,42,83
WPB,COL,230,265
SAV,TFT,232,257
BHM,HNT,134,151
ATH,MBL,232,265
TAL,SAV,230,263
FTM,MBL,42,83
GVL,JAX,86,114
TFT,HNT,184,213
ATH,CBS,232,255
JAX,BHM,232,266
CBS,TAL,40,69
BHM,TFT,134,159
SAV,TPA,230,257
FTM,CHS,90,127
TPA,AUG,88,124
CBS,PEN,136,167
DOT,JAX,230,255
ATH,CBS,42,65
MTG,SAV,42,72
JAX,BHM,234,268
FTM,ATL,136,171
MBL,HNT,42,70
TFT,GVL,138,166
FTM,DOT,88,124
GVL,PEN,232,265
TFT,MTG,138,166
AUG,ORL,234,271
TPA,WPB,90,111
GVL,TPA,40,77
WPB,JAX,86,109
TFT,MTG,42,70
BHM,AUG,40,67
JAX,DOT,184,209
ATH,BHM,182,207
TAL,FSC,90,125
MTG,DOT,230,256
ATL,SAV,186,208
