Origin,Destination,Avail,Due
ATL,BHM,136,228
ORL,ATL,186,287
BHM,SAV,38,140
TAL,BHM,40,137
ATH,ATL,184,273
FTM,MIA,38,139
MTG,GVL,186,286
BHM,ATH,88,185
JAX,BHM,90,196
AUG,DOT,182,282
ATL,TFT,186,278
JAX,CHS,134,228
GVL,TPA,40,149
PEN,OCA,138,238
ORL,SAV,136,233
JAX,TAL,90,182
ORL,MIA,90,184
ATL,FTM,40,150
FTM,ORL,90,184
BHM,ATH,90,187
WPB,FTM,136,235
SAV,ATL,138,232
TPA,PEN,42,147
GVL,BHM,88,188
MBL,JAX,40,142
BHM,TFT,138,235
ORL,TAL,86,181
ORL,CBS,90,197
CBS,BHM,38,130
COL,BHM,138,239
MIA,TPA,186,281
BHM,MTG,136,225
TFT,TAL,90,193
AUG,PEN,184,288
ATH,MTG,136,233
SAV,PEN,90,197
MIA,FTM,42,133
TPA,DOT,42,144
TAL,PEN,42,134
MTG,ATH,136,233
BHM,SAV,138,240
DOT,OCA,42,139
FSC,MTG,182,286
ORL,DOT,138,238
SAV,TFT,86,183
ATL,CBS,40,130
JAX,FTM,86,182
TPA,TAL,88,185
HNT,MIA,136,254
JAX,ATH,182,284
BHM,ORL,138,249
ATH,FSC,138,239
SAV,TFT,134,231
JAX,GVL,182,283
MIA,HNT,42,160
OCA,PEN,186,286
MIA,MBL,40,154
FTM,WPB,138,237
JAX,OCA,40,130
GVL,MIA,38,152
BHM,PEN,184,279
CBS,WPB,42,156
PEN,DOT,40,137
ORL,OCA,42,131
BHM,SAV,182,284
OCA,DOT,136,233
ATL,FTM,88,198
TPA,TAL,182,279
PEN,DOT,88,185
ATH,ORL,38,145
ORL,TFT,90,188
WPB,OCA,42,143
MTG,JAX,40,141
DOT,ATL,38,131
HNT,TAL,90,193
ATL,TPA,40,142
OCA,JAX,136,226
ORL,ATL,88,189
GVL,OCA,38,144
FTM,MIA,88,189
GVL,JAX,90,190
GVL,TFT,88,188
OCA,MIA,90,194
ATH,PEN,136,238
BHM,MBL,40,135
MIA,ATL,134,242
COL,ATL,138,231
TPA,COL,38,143
AUG,ATH,136,232
WPB,JAX,86,181
HNT,ATL,138,232
JAX,GVL,38,139
MIA,TPA,134,229
MTG,TAL,138,231
SAV,BHM,38,140
JAX,COL,184,280
ATL,TFT,134,226
AUG,TPA,88,197
GVL,ORL,88,195
