Origin,Destination,Avail,Due
PEN,JAX,138,166
OCA,FSC,134,172
WPB,ATL,38,74
TAL,TPA,88,111
AUG,ATL,90,109
MTG,CBS,232,257
DOT,OCA,184,209
TFT,BHM,38,62
JAX,OCA,234,252
WPB,TAL,182,212
JAX,ATL,138,163
GVL,HNT,186,216
WPB,AUG,138,181
JAX,MBL,186,216
PEN,JAX,40,68
PEN,OCA,184,212
MIA,TPA,138,161
HNT,OCA,134,172
ATL,MBL,38,66
DOT,PEN,138,163
FSC,MTG,88,120
HNT,TAL,40,71
TPA,WPB,138,159
BHM,GVL,138,166
MBL,MTG,90,118
COL,CBS,134,161
BHM,TFT,232,257
TPA,JAX,40,61
PEN,OCA,182,210
SAV,MBL,186,224
SAV,CBS,234,262
COL,OCA,136,173
TAL,MBL,86,108
FTM,HNT,186,231
CHS,BHM,232,267
HNT,SAV,86,118
JAX,CBS,138,162
TAL,JAX,182,202
ATH,WPB,186,227
SAV,CBS,232,260
COL,MBL,38,75
MTG,FSC,86,118
TAL,MBL,90,112
COL,MBL,138,175
FSC,BHM,90,122
TFT,FTM,136,167
GVL,ORL,136,171
MIA,BHM,230,280
MIA,ORL,138,160
WPB,HNT,184,230
WPB,HNT,86,132
SAV,MTG,234,264
CBS,ATL,38,56
MTG,HNT,232,254
MTG,JAX,40,69
OCA,ATH,138,169
TPA,COL,86,119
ATL,BHM,136,156
MBL,MIA,186,230
MIA,MTG,88,132
WPB,JAX,232,255
MTG,JAX,230,259
MTG,PEN,134,162
BHM,TFT,88,113
CBS,COL,134,161
FTM,ATL,90,125
GVL,PEN,40,73
WPB,TAL,90,120
SAV,AUG,90,119
OCA,CHS,138,166
ATH,TAL,186,214
ATL,ATH,40,57
SAV,JAX,182,200
JAX,BHM,86,120
SAV,ORL,40,65
CBS,WPB,40,82
HNT,GVL,42,72
TAL,DOT,138,155
MIA,WPB,232,248
FTM,AUG,136,178
TPA,ATL,230,259
JAX,CHS,42,64
FSC,MTG,134,166
DOT,CBS,184,211
COL,BHM,86,115
ORL,FTM,40,62
PEN,DOT,88,113
ATL,ATH,86,103
ORL,JAX,40,59
TFT,PEN,138,171
CBS,COL,88,115
CBS,ATL,134,152
