Origin,Destination,Avail,Due
MBL,TFT,134,230
JAX,CBS,182,266
BHM,HNT,40,117
ATL,HNT,88,170
SAV,HNT,38,130
MIA,ORL,86,168
ORL,FTM,88,170
ATL,CBS,42,120
DOT,ORL,136,226
SAV,AUG,90,179
CBS,FTM,184,288
SAV,HNT,136,228
TAL,MBL,138,220
FSC,HNT,38,132
HNT,TFT,90,180
MTG,GVL,182,270
CHS,ORL,86,175
TFT,MIA,184,277
ATH,MBL,38,131
HNT,BHM,186,263
MTG,TAL,138,219
TAL,MIA,138,232
FTM,TFT,40,129
HNT,TPA,136,236
HNT,ATL,38,120
JAX,OCA,42,120
FSC,MTG,186,278
OCA,DOT,90,175
ORL,DOT,40,128
GVL,TAL,86,177
ATL,ATH,136,213
SAV,AUG,86,175
WPB,FTM,88,175
SAV,ORL,40,125
DOT,ATL,40,121
CHS,MTG,182,277
JAX,PEN,138,226
OCA,ATH,86,177
ORL,WPB,38,117
PEN,SAV,88,183
BHM,COL,134,223
ORL,JAX,136,215
OCA,TAL,42,122
BHM,WPB,40,143
ATL,CBS,136,214
AUG,BHM,182,269
PEN,TPA,182,273
OCA,ORL,182,259
OCA,WPB,38,127
ORL,ATH,182,276
ATH,TFT,38,123
DOT,MIA,42,141
MBL,ATH,86,179
DOT,AUG,182,270
ATL,BHM,136,216
BHM,JAX,184,276
ATL,WPB,38,134
ATL,DOT,184,265
AUG,ATL,184,263
MIA,FTM,134,213
MTG,CHS,38,133
MIA,HNT,86,192
JAX,GVL,182,271
ORL,OCA,86,163
TAL,BHM,136,221
ATH,TPA,38,133
BHM,ORL,38,137
AUG,OCA,90,185
OCA,ATH,184,275
WPB,ORL,136,215
MBL,DOT,86,178
MTG,MBL,42,130
MBL,TAL,134,216
SAV,ATH,138,225
GVL,MIA,40,142
ORL,CBS,136,231
JAX,PEN,134,222
SAV,CBS,138,226
ATL,TPA,184,274
TPA,ATH,184,278
TPA,PEN,182,275
MTG,COL,184,273
PEN,WPB,186,285
MIA,MTG,182,286
TFT,CHS,88,177
BHM,FTM,138,242
PEN,GVL,186,279
TFT,ATL,134,214
WPB,AUG,38,141
MIA,TFT,186,281
ATH,WPB,182,283
ORL,SAV,182,267
HNT,PEN,86,174
MTG,TPA,38,136
CBS,HNT,38,123
CHS,TPA,42,133
WPB,GVL,184,284
BHM,AUG,42,129
MTG,COL,138,227
GVL,ATL,88,168
ATL,HNT,136,218
TPA,MTG,86,183
TFT,TPA,88,176
CHS,TFT,136,231
BHM,JAX,42,134
BHM,WPB,134,237
MBL,CBS,138,229
TPA,ATH,38,132
CHS,MTG,136,231
GVL,HNT,38,128
DOT,PEN,38,123
DOT,WPB,134,230
TFT,TAL,88,179
MTG,ORL,136,232
FTM,JAX,184,271
MTG,ATL,182,262
GVL,ATH,138,223
HNT,MBL,184,272
GVL,DOT,184,273
FTM,HNT,138,243
JAX,MTG,138,231
CHS,ORL,184,273
MBL,ATL,136,224
TFT,AUG,186,273
MBL,TPA,86,179
ATH,FTM,138,241
GVL,TFT,88,176
COL,TFT,90,179
CBS,MBL,182,273
JAX,TAL,40,120
OCA,SAV,182,266
BHM,SAV,88,178
COL,ORL,42,141
WPB,COL,40,135
ATL,SAV,86,168
WPB,TPA,184,265
AUG,BHM,90,177
FSC,ATL,88,172
JAX,OCA,38,116
CHS,OCA,136,224
SAV,PEN,136,231
OCA,AUG,88,181
COL,CBS,40,127
BHM,HNT,42,119
WPB,OCA,186,275
OCA,CHS,90,178
OCA,PEN,38,126
COL,TFT,42,131
ATH,TFT,42,127
BHM,TFT,86,171
CHS,SAV,86,174
TPA,COL,40,133
ATH,JAX,86,177
DOT,BHM,88,169
TFT,ORL,42,128
FSC,HNT,86,180
FTM,MBL,138,239
JAX,ATH,184,274
ATL,ORL,38,128
CBS,ORL,186,282
MTG,SAV,134,224
TFT,PEN,184,277
MBL,COL,40,137
TAL,WPB,42,133
AUG,SAV,138,227
TAL,MBL,86,168
BHM,SAV,184,274
CBS,MTG,40,125
GVL,PEN,134,227
TPA,TAL,40,125
WPB,JAX,88,171
FTM,CHS,88,185
MIA,DOT,186,283
ORL,MIA,42,124
OCA,TPA,134,221
COL,MBL,90,187
ATH,MIA,138,239
WPB,DOT,88,183
DOT,AUG,86,174
GVL,CBS,184,270
PEN,SAV,86,181
DOT,HNT,40,126
JAX,MIA,134,220
