Origin,Destination,Avail,Due
GVL,HNT,40,82
CBS,WPB,138,192
SAV,MIA,86,130
COL,ORL,186,237
CBS,BHM,88,120
ORL,DOT,138,178
JAX,CBS,184,220
JAX,DOT,136,173
AUG,ATH,38,74
TAL,JAX,184,216
CBS,BHM,42,74
FSC,MTG,88,132
MTG,DOT,134,172
FTM,AUG,138,192
SAV,FTM,90,132
PEN,FSC,232,281
TAL,JAX,234,266
ATH,MIA,38,91
BHM,OCA,234,284
MBL,MTG,134,174
HNT,PEN,42,82
MBL,MTG,40,80
DOT,ATL,88,121
ATL,TFT,88,120
PEN,TPA,90,133
WPB,ORL,136,167
TPA,FSC,90,143
TAL,JAX,86,118
FTM,WPB,138,177
MTG,COL,232,273
TFT,WPB,230,272
CBS,BHM,138,170
COL,BHM,184,225
MBL,ATL,232,272
JAX,TPA,38,71
TFT,WPB,138,180
CHS,BHM,134,181
MTG,MBL,134,174
AUG,TPA,90,139
FSC,MTG,90,134
CHS,MIA,40,88
WPB,TAL,232,274
CBS,GVL,90,128
TPA,CHS,88,131
ATL,FSC,186,222
ATL,FTM,234,284
BHM,FSC,182,226
TPA,WPB,138,171
BHM,OCA,38,88
MTG,ORL,90,138
GVL,MTG,86,126
ATL,GVL,90,122
PEN,WPB,232,283
TPA,JAX,234,267
FTM,CHS,182,231
GVL,HNT,38,80
ATH,MBL,232,277
ORL,CHS,86,127
FTM,WPB,182,221
HNT,AUG,230,271
JAX,DOT,184,221
TPA,GVL,184,233
JAX,SAV,42,72
PEN,BHM,186,221
WPB,CHS,138,183
MBL,MTG,232,272
BHM,MTG,230,259
WPB,TPA,138,171
BHM,JAX,42,86
HNT,MTG,88,122
CHS,ORL,186,227
GVL,ATL,42,74
GVL,CBS,232,270
CHS,OCA,136,176
OCA,MBL,40,82
ATL,BHM,88,120
ORL,HNT,86,137
ORL,PEN,134,177
GVL,CBS,184,222
BHM,SAV,232,274
ATH,JAX,184,227
MTG,GVL,182,222
JAX,CBS,138,174
SAV,HNT,90,134
CBS,TAL,230,271
ATL,HNT,136,170
JAX,ATH,234,276
MBL,CBS,186,229
OCA,SAV,88,124
MBL,TPA,88,133
MTG,DOT,234,272
