Origin,Destination,Avail,Due
FSC,BHM,40,120
MTG,ORL,40,124
MIA,FTM,138,205
WPB,MTG,134,226
TPA,CBS,86,169
ATL,AUG,182,249
DOT,PEN,86,159
CBS,BHM,40,108
ORL,GVL,184,269
JAX,CHS,42,112
MBL,ATL,138,214
ATH,OCA,184,265
PEN,ORL,90,171
SAV,AUG,90,167
COL,OCA,138,223
AUG,MIA,136,227
BHM,AUG,40,115
ATH,OCA,134,215
CHS,DOT,186,270
GVL,CBS,42,116
COL,OCA,88,173
WPB,COL,40,123
WPB,MBL,88,176
DOT,WPB,86,170
JAX,TAL,182,250
MTG,ORL,42,126
WPB,DOT,186,269
TAL,WPB,38,117
AUG,TAL,186,264
PEN,FSC,136,221
MIA,BHM,186,284
MIA,TFT,138,221
SAV,JAX,134,200
DOT,MIA,182,269
HNT,ATL,42,112
CBS,MIA,182,272
JAX,SAV,184,250
OCA,MBL,134,212
GVL,ORL,42,125
SAV,ATL,186,256
COL,MBL,88,173
BHM,JAX,134,214
CHS,SAV,42,118
MIA,TPA,38,109
MBL,ATL,90,166
ATL,AUG,42,109
JAX,FTM,182,254
FSC,HNT,136,218
MIA,DOT,42,127
FTM,FSC,40,135
DOT,CBS,86,161
FTM,MBL,186,275
MIA,FTM,184,251
ATL,GVL,88,156
TPA,PEN,40,121
ORL,DOT,38,114
BHM,TAL,42,116
GVL,HNT,40,118
TPA,SAV,86,161
TFT,PEN,38,119
WPB,ORL,182,249
MIA,JAX,136,212
MBL,COL,88,173
SAV,DOT,134,213
TFT,SAV,40,113
MBL,ATH,186,267
TPA,HNT,88,175
GVL,PEN,136,217
MBL,MTG,134,210
AUG,DOT,90,166
CHS,DOT,42,126
TAL,WPB,42,121
ATL,GVL,182,250
BHM,ORL,134,221
COL,BHM,86,163
HNT,FTM,136,232
PEN,OCA,86,162
TPA,MBL,38,121
DOT,ATL,182,251
FSC,BHM,134,214
FTM,MBL,184,273
MIA,CBS,182,272
MIA,BHM,86,184
FTM,BHM,186,277
HNT,FSC,90,172
PEN,TPA,134,213
GVL,TPA,186,271
CBS,WPB,86,176
ATL,COL,182,251
CBS,GVL,42,116
BHM,MBL,182,253
ATH,ATL,86,151
GVL,TAL,136,215
JAX,SAV,86,152
ATH,CHS,90,170
TAL,GVL,138,217
TPA,MTG,184,269
JAX,TAL,184,252
FTM,ORL,40,110
ATL,BHM,42,110
ATH,MIA,182,271
JAX,TFT,134,201
