Origin,Destination,Avail,Due
TFT,AUG,186,261
BHM,TPA,40,125
DOT,BHM,88,157
GVL,MIA,88,178
TFT,AUG,138,213
DOT,BHM,38,107
TFT,ATL,186,254
MIA,ATH,38,127
TFT,SAV,40,113
TPA,MIA,186,257
ATL,AUG,86,153
SAV,ORL,38,111
TPA,PEN,184,265
TFT,COL,182,259
PEN,TAL,138,206
BHM,PEN,38,109
COL,MTG,182,259
HNT,ATL,40,110
OCA,GVL,134,216
ORL,WPB,88,155
HNT,FTM,40,136
BHM,ORL,42,129
WPB,TPA,138,207
OCA,SAV,38,110
CHS,TPA,138,217
PEN,ORL,138,219
GVL,MBL,90,174
MTG,MIA,90,181
MBL,ATH,184,265
PEN,MTG,42,118
TPA,PEN,88,169
JAX,MBL,138,216
ATL,ORL,88,166
JAX,TPA,182,251
ORL,AUG,40,124
GVL,MBL,38,122
AUG,CBS,38,111
TPA,MBL,134,217
ATL,DOT,136,205
PEN,ATL,40,113
GVL,MBL,86,170
ORL,WPB,86,153
FTM,ATL,182,265
TFT,BHM,90,162
JAX,ATL,184,257
PEN,ATL,184,257
JAX,CHS,88,158
PEN,TFT,86,167
SAV,TPA,138,213
TFT,AUG,90,165
TPA,COL,88,169
ORL,DOT,40,116
TFT,TAL,186,265
GVL,WPB,138,225
JAX,FTM,40,112
SAV,AUG,186,263
MIA,JAX,88,164
JAX,BHM,90,172
GVL,TFT,136,212
BHM,PEN,134,205
TAL,TPA,186,257
TPA,MIA,42,113
MBL,BHM,182,253
TFT,MBL,186,270
CHS,BHM,90,173
MIA,JAX,186,262
WPB,ATL,40,124
DOT,OCA,134,207
AUG,OCA,186,269
MBL,JAX,90,168
ATL,GVL,42,110
GVL,MTG,38,114
GVL,HNT,38,116
GVL,TPA,136,221
ORL,MIA,134,204
ATL,ORL,90,168
CHS,OCA,134,210
ORL,MIA,184,254
SAV,BHM,88,166
JAX,ATL,42,115
ATL,CBS,86,152
FTM,MIA,38,115
JAX,TPA,40,109
FTM,WPB,184,259
HNT,ATL,186,256
BHM,TFT,182,255
GVL,WPB,134,221
OCA,PEN,42,118
ATL,JAX,88,162
PEN,DOT,186,259
WPB,FTM,40,115
MBL,TPA,134,215
ATH,DOT,90,164
PEN,TAL,88,156
GVL,ORL,86,169
CHS,OCA,38,114
DOT,TPA,86,162
OCA,WPB,134,211
HNT,JAX,38,123
HNT,MTG,86,156
ATL,ORL,136,214
FTM,ORL,86,156
ATL,COL,138,207
ORL,GVL,186,271
JAX,TPA,42,111
TFT,DOT,138,215
ATH,JAX,138,217
CBS,MBL,186,265
FTM,JAX,138,213
AUG,ATL,134,201
ATL,SAV,38,108
OCA,JAX,138,204
ATL,JAX,90,164
TPA,TAL,90,163
MTG,JAX,134,211
OCA,WPB,88,165
BHM,ATH,184,257
TPA,CHS,38,117
ATL,ATH,90,155
AUG,CBS,40,113
PEN,ATL,138,211
FTM,ATL,184,267
TAL,PEN,138,206
WPB,FTM,134,209
FSC,BHM,134,214
SAV,JAX,40,106
TPA,JAX,134,203
DOT,BHM,138,207
GVL,TFT,40,116
TFT,ATL,42,110
ATL,MBL,186,262
TPA,TFT,136,207
HNT,MIA,88,182
GVL,ATL,38,106
ATL,MTG,40,108
MTG,BHM,186,251
HNT,SAV,182,262
ATL,FSC,186,258
TAL,FSC,42,125
ATL,BHM,186,254
TPA,WPB,42,111
ATL,MIA,184,268
MIA,ORL,138,208
MIA,FTM,88,155
COL,MTG,86,163
BHM,ATL,38,106
PEN,WPB,182,269
ATL,FSC,138,210
HNT,MTG,38,108
ORL,MBL,138,219
MIA,TAL,86,166
JAX,COL,134,206
BHM,DOT,134,203
TAL,TPA,90,161
AUG,MIA,86,177
ATL,ORL,186,264
MIA,HNT,40,134
ORL,ATL,186,263
TPA,OCA,136,201
BHM,PEN,90,161
JAX,MIA,184,258
MBL,AUG,40,123
ATL,ORL,182,260
MTG,PEN,42,118
PEN,TFT,136,217
ORL,COL,184,263
BHM,ATL,184,252
DOT,TPA,184,260
MBL,TPA,136,217
PEN,FTM,42,141
FSC,BHM,186,266
TPA,ORL,138,202
MIA,MTG,182,274
MIA,TFT,182,265
MIA,HNT,138,232
CBS,ATL,134,200
WPB,TPA,186,255
BHM,WPB,138,229
ORL,BHM,90,179
BHM,MBL,90,161
ORL,SAV,182,255
CBS,WPB,86,176
MBL,HNT,90,166
FTM,ATL,90,173
TFT,SAV,86,159
CBS,MBL,88,167
MTG,DOT,42,116
ORL,PEN,42,121
ATH,ATL,184,249
ORL,COL,38,117
BHM,TAL,186,260
AUG,PEN,136,216
JAX,TAL,138,206
ORL,MBL,186,267
MTG,ATH,136,209
FTM,JAX,182,257
WPB,JAX,182,253
CHS,ATL,40,115
MBL,SAV,40,126
TFT,ORL,86,160
MTG,JAX,88,165
ATL,ATH,136,201
HNT,COL,186,265
MTG,CHS,88,171
AUG,SAV,136,213
ATH,ORL,136,219
BHM,DOT,184,253
GVL,ATL,88,156
GVL,TPA,90,175
TPA,DOT,184,262
AUG,ATH,182,254
MIA,BHM,42,140
BHM,WPB,134,225
ATL,MBL,42,118
ORL,SAV,40,113
CHS,OCA,42,118
JAX,WPB,182,253
WPB,OCA,136,213
MBL,DOT,136,216
FTM,JAX,90,165
COL,OCA,40,125
MIA,TPA,88,159
TPA,HNT,86,173
