Origin,Destination,Avail,Due
HNT,ATL,86,192
WPB,TAL,42,156
WPB,FTM,86,197
ORL,CBS,86,205
JAX,AUG,38,154
DOT,AUG,138,250
GVL,JAX,136,248
DOT,ATL,38,143
MBL,HNT,38,150
TAL,OCA,42,146
CBS,TPA,42,162
JAX,BHM,42,160
ORL,ATL,90,203
TAL,DOT,138,239
MBL,CHS,90,217
BHM,FSC,136,252
MBL,COL,86,207
TPA,CBS,134,253
DOT,ATL,134,239
TPA,FSC,88,213
CBS,ATL,136,238
SAV,PEN,136,255
FTM,AUG,88,214
ATH,TAL,42,154
TPA,OCA,42,143
SAV,TFT,136,245
TPA,AUG,138,258
ORL,HNT,42,165
TFT,FSC,90,206
ORL,PEN,86,201
ATL,CHS,40,151
JAX,HNT,42,165
ORL,OCA,186,287
WPB,TFT,40,154
FTM,JAX,134,245
CHS,MBL,138,265
ATH,PEN,134,248
ATH,ORL,40,159
FTM,MBL,38,163
ATH,MBL,40,157
GVL,ORL,134,253
CHS,HNT,136,257
GVL,CBS,90,200
SAV,JAX,136,238
JAX,CHS,134,240
ATL,GVL,136,240
ATH,ORL,134,253
HNT,ATL,38,144
TPA,ORL,40,140
ATL,ATH,38,139
HNT,JAX,40,161
BHM,ATL,42,146
HNT,PEN,88,200
GVL,DOT,88,201
BHM,TPA,138,259
GVL,CBS,88,198
ATH,WPB,42,167
TPA,ATL,38,151
COL,MTG,88,201
GVL,TFT,88,200
JAX,TFT,38,141
MBL,ATL,86,198
GVL,MTG,86,198
JAX,AUG,86,202
CBS,MTG,90,199
TPA,FTM,136,238
MBL,ATL,134,246
GVL,TPA,134,255
MIA,ATH,42,167
WPB,TPA,182,287
ATL,MTG,88,192
ORL,WPB,90,193
GVL,OCA,86,204
OCA,FTM,40,154
ORL,WPB,134,237
CHS,TPA,88,203
MBL,GVL,134,254
CHS,CBS,86,203
BHM,GVL,90,202
MIA,TAL,138,254
DOT,MIA,138,261
FTM,JAX,88,199
GVL,WPB,90,213
TAL,FSC,86,205
MIA,MTG,138,266
MTG,ATH,138,247
FTM,CHS,134,255
TPA,PEN,138,255
TPA,OCA,86,187
JAX,FTM,88,196
GVL,MBL,86,206
OCA,AUG,86,203
OCA,GVL,40,158
OCA,FTM,136,250
AUG,ATH,136,244
AUG,TFT,38,149
OCA,DOT,134,243
